sampleID,read_count,p_Proteobacteria,c_Betaproteobacteria,c_Clostridia,o_Micrococcales,f_Carnobacteriaceae,f_Corynebacteriaceae,f_Enterobacteriaceae,f_Lachnospiraceae,f_Mycoplasmataceae,f_Neisseriaceae,f_Pasteurellaceae,f_Peptostreptococcaceae,f_Prevotellaceae,g_Acidaminococcus,g_Acinetobacter,g_Actinobacillus,g_Actinobaculum,g_Actinomyces,g_Actinotignum,g_Aerococcus,g_Alistipes,g_Alloprevotella,g_Alloscardovia,g_Anaerococcus,g_Anaeroglobus,g_Anaerostipes,g_Arcanobacterium,g_Bacillus,g_Bacteroides,g_Bifidobacterium,g_Blautia,g_Brevibacterium,g_Bulleidia,g_Campylobacter,g_Citrobacter,g_Collinsella,g_Corynebacterium,g_Cupriavidus,g_Dermabacter,g_Dialister,g_Dorea,g_Enterobacter,g_Enterococcus,g_Ezakiella,g_Facklamia,g_Faecalibacterium,g_Finegoldia,g_Fusicatenibacter,g_Fusobacterium,g_Gemella,g_Granulicatella,g_Haemophilus,g_Helcobacillus,g_Helcococcus,g_Helicobacter,g_Howardella,g_Jonquetella,g_Klebsiella,g_Kocuria,g_Lachnoclostridium,g_Lachnospira,g_Lactobacillus,g_Lactococcus,g_Leptotrichia,g_Megasphaera,g_Micrococcus,g_Mobiluncus,g_Moryella,g_Murdochiella,g_Mycoplasma,g_Negativicoccus,g_Neisseria,g_Nosocomiicoccus,g_Olsenella,g_Parabacteroides,g_Parvimonas,g_Pasteurella,g_Peptococcus,g_Peptoniphilus,g_Peptostreptococcus,g_Phascolarctobacterium,g_Porphyromonas,g_Prevotella,g_Propionimicrobium,g_Proteus,g_Pseudarthrobacter,g_Pyramidobacter,g_Rhizobium,g_Romboutsia,g_Roseburia,g_Rothia,g_Serratia,g_Slackia,g_Sneathia,g_Solobacterium,g_Sphingomonas,g_Staphylococcus,g_Stenotrophomonas,g_Streptococcus,g_Subdoligranulum,g_Sutterella,g_Tessaracoccus,g_Trueperella,g_Ureaplasma,g_Varibaculum,g_Veillonella,Atopobium_deltae,Atopobium_minutum,Gardnerella_vaginalis,Lactobacillus_crispatus,Lactobacillus_delbrueckii,Lactobacillus_gasseri,Lactobacillus_iners,Lactobacillus_jensenii,Prevotella_amnii,Prevotella_bergensis,Prevotella_bivia,Prevotella_buccalis,Prevotella_copri,Prevotella_corporis,Prevotella_denticola,Prevotella_disiens,Prevotella_histicola,Prevotella_melaninogenica,Prevotella_nanceiensis,Prevotella_oris,Prevotella_stercorea,Prevotella_timonensis,Prevotella_veroralis,Shuttleworthia_satelles,Sneathia_sanguinegens,I-A_sim,I-B_sim,II_sim,III-A_sim,III-B_sim,IV-A_sim,IV-B_sim,IV-C0_sim,IV-C1_sim,IV-C2_sim,IV-C3_sim,IV-C4_sim,V_sim,subCST,score,CST
SRR062902,1715,1,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1571,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,735,0,704,11,121,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24595362806234072,0.2391816016485419,0.2000634574508586,0.005938168894337749,0.04235417700014162,0.0011009288704817777,0.005473458717448211,0.020616864191114036,0.006508892523861472,0.01483261154446229,0.002859058035936434,0.005348184046902943,0.04591053198688585,I-A,0.24595362806234072,I
SRR062936,2151,1,1,0,67,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2044,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2044,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5064792031872473,0.42441901958332984,0.0026672816912347973,0.001194961560411212,0.05834218661873665,0.0007558111975183127,0.005436284241325156,0.02100845891866108,0.0037812640385830247,0.015801014369406934,0.0015177033082698055,0.0037922747150187387,0.015895545399290504,I-A,0.5064792031872473,I
SRR062893,2436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2417,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.49266139223295025,0.40784801957015004,0.0027260936441060872,0.003037475199811625,0.058015698900010106,0.0008348693724426776,0.005497330240942198,0.020174714974894394,0.0037151933458102276,0.015351997471307844,0.0014567358697421674,0.0039891446877864545,0.015990607443504595,I-A,0.49266139223295025,I
SRR063040,2454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2429,0,3,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.49110908479442555,0.4066837639472662,0.0029203025681436207,0.001265780823564478,0.0563450436685364,0.0006841436886080486,0.005194578842006785,0.019968405947384485,0.0036651869011654244,0.015305343829322129,0.0014602176759790316,0.0036686500614959055,0.01742864536229622,I-A,0.49110908479442555,I
SRR062747,1583,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,1415,0,3,147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.46758163436386996,0.3994033795817992,0.0057236646151009665,0.03454697054186758,0.08500913323773886,0.003354103188666761,0.010650090931189776,0.023580374150103587,0.004995714494827066,0.015701863440077245,0.0015578737693127869,0.009756166488275535,0.026563560713393,I-A,0.46758163436386996,I
SRR062790,2414,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2237,0,0,84,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4803982848719012,0.4055164606923126,0.0035860327005499014,0.013490487570374375,0.06711290965166013,0.0016752079572560493,0.007267496362096447,0.021595994049965574,0.004047991171392767,0.01550200245763776,0.0014949875143351415,0.005963856104158422,0.025839281571596425,I-A,0.4803982848719012,I
SRR062798,2319,0,0,4,0,0,4,0,1,24,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2258,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,24,0,5,0,0,0,1972,0,1,252,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.46130578176738557,0.39994553565725793,0.005944793556318438,0.04237703672875084,0.09234984631406297,0.004009515040044458,0.012057832332123604,0.02480068630096733,0.0048966272038466225,0.015904491409282906,0.0015720215933449932,0.01201416594948914,0.03319921693367869,I-A,0.46130578176738557,I
SRR062904,1944,9,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,1865,0,1,20,19,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.49375653673368636,0.41264934469869186,0.003053688111798387,0.004767128572372116,0.0601640151133059,0.0010075321485310906,0.005882594250602054,0.020801148572124496,0.003862986635993398,0.0157011171617245,0.0016393343766270877,0.006292966115464778,0.019124361906635252,I-A,0.49375653673368636,I
SRR062770,3710,0,0,0,0,0,1,0,0,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7,0,0,0,0,0,3187,0,0,490,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.45299702800555286,0.3915860198183609,0.006302321134192315,0.05023572715036106,0.09797350729582435,0.004576594304872752,0.013107443627411787,0.02494453428117241,0.005000862027062892,0.015705772666666444,0.001483869683786748,0.012534071055337269,0.03177403080595955,I-A,0.45299702800555286,I
SRR062944,2228,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,2222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.49415142562385717,0.4084366057922755,0.0025896254242975185,0.0011740946514439369,0.05645366321420202,0.0006867565132585664,0.005198846006159405,0.02002772452766617,0.003918546520427437,0.015360232092989902,0.001515183067868586,0.003776213074230875,0.015369151406717409,I-A,0.49415142562385717,I
SRR062887,2828,0,0,2,0,0,0,0,0,1,0,0,0,12,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2780,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,2678,0,10,88,4,0,0,9,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0.4887370449888523,0.41024470592251233,0.004505808761870563,0.01184677145663098,0.06617266780039069,0.0016630311610809564,0.007102260635212535,0.021760651454270804,0.00408295175827471,0.015625549552811965,0.0015695013951824508,0.005781213071337354,0.019550004559793235,I-A,0.4887370449888523,I
SRR063013,2267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2260,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.49360358457337294,0.40800972018712617,0.0025806217262085073,0.0011844058978096009,0.056407456669789004,0.0006863596599690433,0.0051918802974236945,0.01997384680639411,0.0036607280776846233,0.015325036867362309,0.0014555345313219067,0.003649694049308334,0.01566069456869673,I-A,0.49360358457337294,I
SRR062883,3570,0,0,3,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3339,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3305,0,33,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,5,0,0,0,0.5079239557489742,0.4287882134561987,0.005542073688003046,0.0012207801674830958,0.05892108377642474,0.0007935935064326205,0.005538960852522497,0.021471678851855268,0.0038902660894839557,0.01601377700364235,0.0022274792085264857,0.003879178817580102,0.016203645146422106,I-A,0.5079239557489742,I
SRR062997,1959,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,586,0,0,1365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13497575144030247,0.14890029177317368,0.02317803721086414,0.3599594287543953,0.3106071858277796,0.023336031375950864,0.05021936727797462,0.03874621600603408,0.00987724216087603,0.011245067475600933,0.0009864770067142517,0.05494615034294512,0.10823830592534014,III-A,0.3599594287543953,III
SRR062966,2053,11,5,0,0,0,7,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,7,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2009,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,2009,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.4992129518467382,0.4148042354371714,0.0026187891867633334,0.0011820483093217269,0.057201534432819966,0.0007160570532828914,0.005293225826717851,0.02041335919572109,0.0037153356792769252,0.015664613646962162,0.0014812214857921556,0.0037122028077597614,0.015578343795342862,I-A,0.4992129518467382,I
SRR062787,3473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3391,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.49350596942987673,0.4104541398964099,0.0029187313525174184,0.005182849704360362,0.060233984021868095,0.001039555865971795,0.0059397354754912035,0.02059089297748402,0.003800654476893534,0.015467781296857431,0.0014671118435072952,0.004413912896932317,0.016826314642087524,I-A,0.49350596942987673,I
SRR063049,2763,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,0,0,0,0,0,1919,0,1,822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3720976232293103,0.34065190884473956,0.011739376113199753,0.1288287735373183,0.16081018894756943,0.010369038611325349,0.02476809420143453,0.03104360417145896,0.006871404908294033,0.015409166875991412,0.001451195930608298,0.025516741250471108,0.05527919057884544,I-A,0.3720976232293103,I
SRR062897,1969,0,0,1,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,366,0,0,0,0,0,0,0,0,0,0,0,0,1407,0,37,34,32,0,0,0,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0.5058142050229724,0.4648384664617018,0.011833316994185073,0.009920559972223367,0.07257413492174422,0.0017408081948691815,0.008000878698405762,0.028088864552405144,0.006228058944925402,0.022741715453203745,0.006868211487486858,0.0771905717676342,0.02720620418103845,I-A,0.5058142050229724,I
SRR062927,1727,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1713,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4953330767112312,0.41001058450310346,0.0027503295983308472,0.0011752677244262863,0.05663467519038862,0.0006891977632770633,0.005217830395251397,0.02010149422288692,0.0036801017749770733,0.015386465355791492,0.0014644459591592264,0.0036657920835408884,0.015428472153289643,I-A,0.4953330767112312,I
SRR062751,1498,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1476,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.49071770356114136,0.4069950280458099,0.002758512800723733,0.0034192478340869382,0.05826798742711334,0.000861747534926395,0.005556702689862206,0.020220949362052484,0.003725797305455058,0.0153409874936869,0.001459599106554326,0.004063190419336203,0.0176445371233201,I-A,0.49071770356114136,I
SRR062778,2383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.49341541441020437,0.4075152986799629,0.0025759193069028203,0.0011697185670924333,0.05633369994389813,0.0006835749452138686,0.0051815266901925686,0.019933276242733618,0.003656145796923406,0.015309012172478598,0.001453261941097131,0.0036411012271576693,0.015336256467910835,I-A,0.49341541441020437,I
SRR063059,2355,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2344,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2342,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4944970598419942,0.4090479675285037,0.002610830830113688,0.0014489802906185016,0.056763208867057637,0.000709393857941415,0.005250828214070328,0.02007938489948248,0.0037964797502374344,0.01536630596777308,0.0014831297930109483,0.0037187477994952475,0.015483197261029272,I-A,0.4944970598419942,I
SRR062953,2503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1595,0,0,122,775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.34534496712638724,0.31735263064996244,0.004373559220969245,0.02460847552281394,0.0674757333383761,0.0023522722342727543,0.008572793458903234,0.020509369226857112,0.003940382076468849,0.013402155845220092,0.0014698454243558534,0.007999526589093042,0.1205569298091259,I-A,0.34534496712638724,I
SRR062757,1776,0,0,1,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,1755,0,5,3,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4940798727663258,0.409414097522074,0.003435798378474972,0.0017440579138631803,0.05710374742961153,0.000774324882693986,0.005346001526394256,0.020342633923316113,0.004668667075115585,0.015460299627146356,0.0016749241065227248,0.0038798996926164256,0.015776124656760416,I-A,0.4940798727663258,I
SRR062907,2290,2,2,0,1,0,0,0,0,26,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,23,0,0,0,0,26,0,0,0,0,8,2041,0,27,129,7,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.4820702301650054,0.41195680557294134,0.008078439111782569,0.021787704290071187,0.07564262397066229,0.0027735303663437984,0.009485769562604218,0.023444091584629616,0.007599014520792764,0.016155136123648765,0.0021795573381886116,0.008200579493900193,0.023790887786934146,I-A,0.4820702301650054,I
SRR062918,2761,4,3,5,0,0,6,0,4,10,1,0,1,5,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,1,0,0,0,0,0,6,0,0,2,0,0,0,0,0,0,19,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2656,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,11,0,0,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,5,0,0,0,0,10,0,0,0,0,0,2553,0,0,0,99,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.49346007871606934,0.41650827761455245,0.002797826888525572,0.0016133749959569622,0.057960825850957236,0.000803310060114643,0.005528832099145316,0.021411354392391016,0.004403652549419153,0.015682497467098808,0.001709763849251409,0.004143224863700001,0.02495361589608109,I-A,0.49346007871606934,I
SRR062934,2681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2562,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4860763753477241,0.40628461008731204,0.0026343059989040905,0.0015738227541605794,0.05663684838695443,0.0006887442401673014,0.005259467571606987,0.02016019448033168,0.003679155736366497,0.015321216758691029,0.0014743535415091859,0.00376215229369088,0.024408760067167107,I-A,0.4860763753477241,I
