sampleID,read_count,d_Eukaryota,p_Proteobacteria,c_Clostridia,o_Clostridiales,o_Micrococcales,f_Carnobacteriaceae,f_Corynebacteriaceae,f_Enterobacteriaceae,f_Lachnospiraceae,f_Mycoplasmataceae,f_Neisseriaceae,f_Pasteurellaceae,f_Peptostreptococcaceae,f_Prevotellaceae,f_Ruminococcaceae,g_Acidaminococcus,g_Acinetobacter,g_Actinobacillus,g_Actinomyces,g_Actinotignum,g_Aerococcus,g_Akkermansia,g_Alistipes,g_Alloprevotella,g_Alloscardovia,g_Anaerococcus,g_Anaeroglobus,g_Anaerostipes,g_Arcanobacterium,g_Bacillus,g_Bacteroides,g_Bergeyella,g_Bifidobacterium,g_Blautia,g_Brevibacterium,g_Bulleidia,g_Campylobacter,g_Catonella,g_Collinsella,g_Corynebacterium,g_Cupriavidus,g_Delftia,g_Dermabacter,g_Dialister,g_Dorea,g_Enhydrobacter,g_Enterococcus,g_Ezakiella,g_Facklamia,g_Faecalibacterium,g_Finegoldia,g_Fusicatenibacter,g_Fusobacterium,g_Gallicola,g_Gemella,g_Globicatella,g_Granulicatella,g_Haemophilus,g_Helcobacillus,g_Helcococcus,g_Helicobacter,g_Howardella,g_Jonquetella,g_Klebsiella,g_Kocuria,g_Lachnoclostridium,g_Lachnospira,g_Lactobacillus,g_Lactococcus,g_Lawsonella,g_Leptotrichia,g_Leucobacter,g_Megasphaera,g_Micrococcus,g_Mobiluncus,g_Mogibacterium,g_Moryella,g_Murdochiella,g_Mycoplasma,g_Negativicoccus,g_Neisseria,g_Nosocomiicoccus,g_Oligella,g_Olsenella,g_Parabacteroides,g_Parvimonas,g_Peptococcus,g_Peptoniphilus,g_Peptostreptococcus,g_Phascolarctobacterium,g_Porphyromonas,g_Prevotella,g_Proteus,g_Pseudarthrobacter,g_Pyramidobacter,g_Ralstonia,g_Romboutsia,g_Roseburia,g_Rothia,g_Senegalimassilia,g_Shewanella,g_Slackia,g_Sneathia,g_Solobacterium,g_Sphingomonas,g_Staphylococcus,g_Stenotrophomonas,g_Streptococcus,g_Subdoligranulum,g_Sutterella,g_Tessaracoccus,g_Trichococcus,g_Trueperella,g_Ureaplasma,g_Varibaculum,g_Variovorax,g_Veillonella,g_Weeksella,Atopobium_deltae,Atopobium_parvulum,Atopobium_vaginae,Gardnerella_vaginalis,Lactobacillus_crispatus,Lactobacillus_delbrueckii,Lactobacillus_gasseri,Lactobacillus_iners,Prevotella_amnii,Prevotella_bivia,Prevotella_buccalis,Prevotella_corporis,Prevotella_disiens,Prevotella_nanceiensis,Prevotella_oris,Prevotella_timonensis,Sneathia_sanguinegens,I-A_sim,I-B_sim,II_sim,III-A_sim,III-B_sim,IV-A_sim,IV-B_sim,IV-C0_sim,IV-C1_sim,IV-C2_sim,IV-C3_sim,IV-C4_sim,V_sim,subCST,score,CST
SRR18691478,47202,0,1019,419,0,0,0,255,222,208,0,0,81,0,190,82,0,478,0,0,0,62,0,0,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,0,0,208,0,0,0,0,0,37681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129,0,0,0,81,0,0,0,0,0,0,0,0,0,0,0,0,0,374,36,5996,0,0,0,0,0,0,0,21,51,0,0,0,0,582,445,0,0,36175,0,0,0,0,0,0,0,0,0,0.008194244989254662,0.03925916798969337,0.03134307751677471,0.5088209335667432,0.40911195671181083,0.033714574579534515,0.07100772394794962,0.0502877155279404,0.06608757623618484,0.011290891846666592,0.011042178827182992,0.08268803295868365,0.14063684687793615,III-A,0.5088209335667432,III
SRR18691479,45227,0,813,451,0,0,0,0,238,245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,0,0,0,0,0,0,150,0,99,0,34,0,36959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,274,570,45,4457,0,0,0,0,0,0,0,0,73,0,0,0,5,1202,0,0,0,34702,0,0,0,0,0,0,0,0,0,0.00396787942864399,0.034732621814858214,0.031240703755955414,0.5002687326029034,0.4004165386787259,0.03499526809469177,0.07326599841212401,0.0478040318996338,0.0527193275755995,0.010454786602222847,0.008693655324415139,0.08200769254973343,0.13871786986774204,III-A,0.5002687326029034,III
SRR18691480,213339,0,202,1553,0,11,0,0,0,189,0,8,44,311,742,17,0,7,0,3,12,2558,0,0,0,0,667,0,30,0,0,0,0,57,20,0,0,0,0,0,0,0,0,0,300,19,0,0,0,0,17,305,0,4,0,0,0,0,0,0,0,0,39,0,0,0,0,0,169610,0,0,0,0,55,0,0,0,0,0,0,0,8,0,0,0,0,0,0,64,311,0,0,711,0,0,0,0,0,0,0,0,0,0,30,0,0,45,0,67,0,37,0,0,0,0,0,0,5,0,0,0,0,37618,0,0,0,167540,26,108,35,31,160,0,0,196,0,0.0039695417971489354,0.03548729958673219,0.0378415082544306,0.5144227606655183,0.42269986790629027,0.0568665991178742,0.1161157693923221,0.046893503730000376,0.01373517280365156,0.00884801745128186,0.001149397520626612,0.0781338921818609,0.14896533515552748,III-A,0.5144227606655183,III
SRR18691481,220409,0,17,18,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,220080,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,13,0,9,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,113,0,0,0,219845,0,0,0,0,0,0,0,0,13,0.003691712654188657,0.030898860567845774,0.026400400078014467,0.47418245638655454,0.3448259362873208,0.026663462980811042,0.05579449773377695,0.035114631225956504,0.010138948330033992,0.006740638647806581,0.0005443688572285851,0.0628639010857224,0.12120782503678233,III-A,0.47418245638655454,III
SRR18691482,221918,0,204,1830,0,0,0,533,0,140,370,0,0,96,3939,69,0,0,0,0,0,34893,0,0,0,0,424,0,0,0,0,0,0,96,82,0,0,74,0,0,533,0,0,0,1021,0,0,0,0,0,69,862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36224,0,0,0,0,20,0,0,0,0,0,0,71,0,0,0,0,0,0,0,239,96,0,373,3939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,369,0,60,0,0,0,370,0,0,0,0,0,0,0,141418,0,0,0,30494,15,1178,0,481,0,0,0,1037,0,0.0017121187370388567,0.019430790277151486,0.06659594684817847,0.1121938801713066,0.1953765513566534,0.2576139598124689,0.5937070779214365,0.05466555448614287,0.021106294422514115,0.011569136450840607,0.006034100678820996,0.06261630885557407,0.10443731124011592,IV-B,0.5937070779214365,IV-B
SRR18691483,178095,0,943,2318,0,0,0,574,124,1010,0,0,0,19,4058,0,0,528,0,0,0,171,0,0,0,0,378,0,0,0,0,994,0,0,0,0,0,0,0,0,558,0,0,0,397,0,0,0,0,0,0,150,0,0,0,50,0,0,0,0,0,0,0,0,31,0,0,0,130218,0,16,0,0,4425,0,227,0,0,0,0,0,0,0,0,38,0,100,0,255,19,0,95,2868,0,0,0,0,0,0,0,0,0,21,501,0,91,52,10,158,0,54,0,0,0,0,54,0,0,0,0,0,78,30510,0,0,0,7395,1239,0,0,0,79,0,0,48,388,0.003251768760471758,0.013719244770774443,0.016025089023490348,0.029383991512624507,0.048028329251125434,0.05434652802964736,0.0979632842879603,0.013131590774745166,0.005363131777399578,0.0030294866359261994,0.0006585163273294398,0.015326269718483061,0.026091823409226226,IV-B,0.0979632842879603,IV-B
SRR18691484,63982,0,15,1086,0,0,0,48,15,494,33,0,0,0,842,0,0,0,0,0,0,81,0,0,0,0,0,0,0,0,0,549,0,0,0,0,0,16,0,0,48,0,0,0,80,0,0,0,0,0,0,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45998,0,0,0,0,2223,0,107,0,0,0,0,0,0,0,0,0,6,39,0,233,0,0,21,380,0,0,0,0,0,0,0,0,0,0,207,0,0,18,0,0,0,0,0,0,0,33,0,0,0,0,0,0,74,11464,0,0,0,3824,184,0,0,0,0,0,0,0,108,0.0032950268023039745,0.014909065028707563,0.018011320594832535,0.04261534344090313,0.06255941237322404,0.05966669291759256,0.10857295236735785,0.01576448780595926,0.0054314727434816145,0.0034467035777254926,0.0005840097517988127,0.018924520141045967,0.03246478218076634,IV-B,0.10857295236735785,IV-B
SRR18691485,165218,0,22,1912,0,37,0,714,0,94,951,0,8,6,1551,23,0,0,0,0,0,786,0,0,0,0,710,0,0,0,0,85,0,0,0,7,0,82,0,0,714,0,0,12,124,0,0,0,51,7,0,242,0,0,49,24,0,0,8,0,0,0,0,0,0,0,12,0,147087,0,0,0,0,7219,0,0,0,0,0,0,0,0,0,0,0,0,115,0,601,6,0,77,1497,0,0,0,0,0,0,0,0,0,0,480,0,0,82,0,26,0,0,0,0,0,951,30,0,0,0,0,0,64,2911,0,0,0,146917,837,24,6,69,108,0,0,165,299,0.0038406663055554876,0.03310582807163381,0.029076354694043082,0.5040020407906034,0.3819426913546663,0.033559039307429,0.06697921933411533,0.040248481399090645,0.011187914226867135,0.007408224806068194,0.0007388288583888126,0.06927547615733691,0.13285452451020952,III-A,0.5040020407906034,III
SRR18691486,247111,0,10,593,0,36,0,191,0,112,1296,0,0,0,13270,0,0,0,0,5,0,5883,0,0,0,0,71,0,0,0,0,0,0,0,0,29,0,9,0,0,187,0,0,0,4494,0,0,0,0,0,0,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108604,0,4,0,0,19298,7,0,0,0,0,0,0,0,0,0,0,0,200,0,131,0,0,0,13255,0,0,0,0,0,0,0,0,0,0,25174,0,0,17,0,4,0,0,0,0,0,1296,0,0,0,0,0,0,212,60067,0,0,0,108401,18,0,1369,6,11,0,0,7523,144,0.00362837567132401,0.03829223323011339,0.05381072079007523,0.44882341709481527,0.5091594644675339,0.14415026905896366,0.28277265532229406,0.0812389152627391,0.018060695642270315,0.01163730888133157,0.001960590660222199,0.1019897509141714,0.1856634315971973,III-B,0.5091594644675339,III
SRR18691488,199480,0,0,1350,0,0,0,166,0,89,135,0,0,4,21949,0,0,0,0,0,0,1617,0,0,0,0,111,0,0,0,0,0,0,10,0,0,0,44,0,0,136,0,0,0,16986,0,0,0,0,0,0,197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5620,0,30,0,0,10414,0,0,0,3,0,0,0,0,0,0,0,0,783,0,163,4,0,0,21931,0,0,0,0,0,0,0,0,0,0,44738,0,0,10,0,0,0,0,0,0,0,135,23,0,0,0,0,0,2556,82055,0,0,0,4133,0,0,1364,43,3,0,0,11824,15312,0.000670104580367539,0.009650740507448031,0.050477187565556844,0.021687454632320673,0.08333605780098718,0.28392317004746914,0.5790922540447122,0.055327306130337095,0.014566710285202681,0.0085903722461159,0.002459815776350573,0.03843016535965158,0.05791624324120437,IV-B,0.5790922540447122,IV-B
SRR18691489,58756,0,25,8672,0,0,0,2,14,6750,15,0,0,52,9180,0,0,11,0,0,0,311,0,0,0,0,23,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,1927,0,0,0,0,0,0,11,0,0,0,106,0,0,0,0,0,0,0,0,14,0,0,0,2360,0,2,0,0,9128,0,113,0,0,0,0,0,0,0,0,0,0,406,2,364,52,0,0,6268,0,0,0,0,0,0,0,0,0,0,3492,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,127,21579,0,0,0,2262,2535,0,40,0,0,0,0,269,1689,0.000755030138911461,0.01052868612451468,0.0471619208612885,0.037810238849896774,0.09996620413949411,0.29121362053961586,0.5476231154948127,0.05350768506728674,0.013649587507047662,0.00862876772341318,0.001857891827718434,0.04068651896647994,0.0627500237308046,IV-B,0.5476231154948127,IV-B
SRR18691490,229489,0,79,30049,0,0,0,33,0,23453,38,0,0,200,46221,0,0,41,0,0,0,1181,0,0,0,0,83,0,0,0,0,0,0,0,0,0,86,0,0,0,33,0,0,0,8295,0,0,0,18,0,0,23,0,0,0,453,0,0,0,0,0,0,10,0,0,0,0,0,8637,0,0,0,0,32197,0,364,0,0,0,0,0,0,0,0,0,0,1352,0,1225,200,0,0,30883,0,0,0,0,0,0,0,0,0,0,13531,0,0,12,0,3,0,0,0,0,0,38,0,0,0,0,0,0,449,75412,0,0,0,8530,11721,0,173,13,0,0,0,1095,7282,0.0007069281150822805,0.009909708984038345,0.043338602567402074,0.03672914256861149,0.09421869567156271,0.27572721680705964,0.4988845732392231,0.05242525417359226,0.012677984550888343,0.007986771496780388,0.0017852101901602298,0.03836301543318762,0.05878663659575962,IV-B,0.4988845732392231,IV-B
SRR18691491,191532,0,0,66834,0,0,0,1443,0,22602,0,0,0,0,12598,3,0,0,0,12,0,618,0,0,0,0,1612,0,0,150,0,0,0,47,0,0,0,0,0,0,0,0,0,0,24129,0,0,0,0,0,3,319,0,0,0,3216,0,0,0,0,0,0,96,0,0,0,0,0,757,0,1443,0,0,12990,0,25561,0,462,135,0,0,0,0,0,0,0,5822,8812,17852,0,0,9119,6641,0,0,0,0,0,0,0,0,0,24,7092,0,0,11,0,84,0,0,0,0,0,0,25,0,0,0,0,0,2504,10219,0,0,0,420,0,0,0,23,0,0,0,193,1667,0.00020026502240325054,0.0028568411392031552,0.00931587908493927,0.0027798427540838477,0.01338130290296361,0.0714103455283751,0.08834286918511308,0.04548164915618081,0.005340274063001313,0.001967748097573682,0.0028609393205006823,0.007253819607839548,0.009516749926294966,IV-B,0.08834286918511308,IV-B
SRR18691492,197904,0,6,37676,0,0,0,23,0,8714,0,0,0,0,4880,0,0,0,0,0,0,221,0,0,0,0,8463,0,0,28,0,0,0,19,0,0,0,0,0,0,12,0,0,0,4988,0,0,0,10,0,0,169,0,0,0,10048,0,0,0,0,0,0,113,0,0,0,0,0,148,0,11,0,0,5456,0,30380,21,156,54,0,0,0,0,0,0,0,6563,730,5348,0,0,1893,2478,0,0,0,0,0,0,0,0,0,8,78396,0,6,37,0,16,0,0,0,0,0,0,11,0,0,0,0,0,1876,15824,0,0,0,97,20,0,12,93,0,0,0,87,5196,0.0001661985941831764,0.0024545945987735373,0.011112387744788446,0.001392282097933368,0.013914827467427058,0.06489417966189572,0.09955276467001814,0.033475682967282344,0.006020239720441275,0.0021069336649807433,0.002158764935337771,0.008472451423463671,0.010900865418464271,IV-B,0.09955276467001814,IV-B
SRR18691493,231514,0,25,7032,0,0,0,37,0,5470,0,3,5,0,16028,0,101,0,0,0,0,1933,0,0,0,0,129,0,0,0,0,4,0,31,0,0,0,0,0,0,0,0,0,0,8996,0,0,0,7,0,0,557,0,0,0,8,0,0,5,0,0,0,240,0,0,0,0,0,4202,0,29,0,0,120816,0,252,0,0,0,0,2,3,0,0,0,0,165,0,514,0,0,19,11992,0,0,0,0,0,0,0,0,0,0,1716,0,0,237,0,479,0,0,0,0,0,0,0,0,0,0,0,0,3407,63312,0,0,0,4062,0,227,79,107,0,0,0,44,481,0.00043261057094357334,0.006254069510642337,0.028802874925876326,0.016364830159363804,0.053912309079963826,0.2147757533691358,0.2984878598569429,0.030738436990199763,0.010396127686795698,0.006828193780016046,0.0020077170769884473,0.023358647585400707,0.03403255943822527,IV-B,0.2984878598569429,IV-B
SRR18691494,253536,0,10,68135,0,0,0,65,0,37330,0,0,0,0,18401,37,0,0,0,0,0,808,0,0,0,0,1614,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6217,0,0,0,44,0,4,330,0,0,0,2296,0,0,0,0,0,0,66,0,0,0,3,0,662,0,65,0,0,20220,0,21760,0,467,261,0,0,0,0,0,0,0,8726,2200,10994,0,0,7483,12217,0,0,0,0,0,0,0,0,0,5,73766,0,0,8,0,8,33,0,0,0,0,0,30,0,0,0,7,0,8872,11508,0,0,0,388,51,0,94,120,0,0,0,34,4995,0.00012688817235276503,0.0019015627202793213,0.007020620907978779,0.0019920821214145018,0.01080173870811024,0.06478220244687473,0.0821150075757435,0.025122944472408495,0.0031233945124515966,0.0018261765655888525,0.0012860991061869216,0.00595015540144393,0.0076347427921101855,IV-B,0.0821150075757435,IV-B
SRR18691495,199001,0,37,30470,0,0,0,48,7,9779,5,0,0,885,33373,0,0,0,0,30,0,2600,0,0,0,0,889,0,0,28,0,0,0,16,0,0,0,0,0,0,0,0,0,0,19520,0,0,0,4,0,0,116,0,0,0,717,0,0,0,0,0,0,53,0,0,0,0,0,4312,0,42,0,0,12217,0,1515,0,46,195,0,0,0,0,0,0,0,8259,405,5379,885,0,16073,26122,21,0,0,0,0,0,0,0,0,6,17008,0,0,0,0,78,0,9,0,0,0,5,0,0,6,0,0,0,4608,50297,0,0,0,4282,87,233,19,7,113,0,0,1799,6322,0.0005472828513726069,0.008176253062762267,0.036957128928818056,0.022966306895039455,0.07084371528926574,0.24937198395489027,0.4502612070498751,0.0679736341990992,0.012083443542490194,0.0067374927335084375,0.0029302598698795423,0.03215570595362095,0.04729988049525521,IV-B,0.4502612070498751,IV-B
SRR18691496,226392,0,23,10929,0,0,0,51,0,2199,28,23,0,112,64817,0,0,0,0,5,0,209,0,0,0,0,79,0,0,0,0,0,0,0,0,0,0,195,0,0,24,0,0,0,2593,0,0,0,9,0,0,32,0,0,0,96,0,0,0,0,0,0,46,0,0,0,0,0,739,0,27,0,0,14386,0,134,0,2153,0,0,0,0,0,0,0,0,1325,55,448,112,0,4733,63706,0,0,0,0,0,0,0,0,0,29,23925,0,0,13,0,0,0,0,0,0,0,28,31,0,5,0,98,0,2190,97279,0,0,0,695,0,0,1955,383,0,0,0,23113,23925,0.0004507646466408387,0.007099770540683481,0.04353673453590599,0.006089966509981,0.056566511430978905,0.23673176750457106,0.4260801320990837,0.040343048946765464,0.012370696494707654,0.007418148889259228,0.001802309747243855,0.02908423909938885,0.04332095330070702,IV-B,0.4260801320990837,IV-B
SRR18691529,231894,0,142,7677,0,11,0,57,3,90,0,98,0,224,89014,12,0,33,0,0,0,359,0,0,0,0,761,0,0,0,0,14,0,0,4,0,0,909,0,0,29,0,0,0,1014,0,0,0,44,0,8,763,0,0,0,58,0,0,0,0,0,0,61,0,3,0,0,0,452,0,28,0,0,7185,0,101,0,8,10,0,0,0,0,0,0,0,568,21,519,215,0,723,88958,0,0,0,0,0,0,0,0,0,0,100779,0,0,0,0,5,0,0,0,0,0,0,6,0,0,0,12,0,2397,19221,0,0,0,290,61,0,145,71,0,0,0,31431,100779,0.0001242035005009728,0.0019465757938524674,0.007876346076738226,0.0015528970724908945,0.010255609829542217,0.06769927714784835,0.08067045112781107,0.015429704584725317,0.003341363590318253,0.0020189725873206283,0.0012105040580932154,0.006346292008829998,0.00697257839932584,IV-B,0.08067045112781107,IV-B
SRR18691531,245052,0,92,2743,0,8,0,15,0,27,1603,27,0,58,40721,0,0,29,0,0,0,1895,0,0,0,0,169,0,0,0,0,0,0,0,0,2,0,8,0,0,15,0,0,0,612,0,0,0,0,0,0,87,0,0,4,603,0,0,0,0,0,0,3,0,0,0,0,0,3444,0,0,0,0,20512,6,8,0,0,0,0,0,0,0,0,0,0,607,0,37,58,0,0,40696,0,0,0,0,0,0,0,0,0,0,65792,0,0,84,0,30,0,2,0,0,0,1603,0,0,3630,0,0,0,2422,96474,0,0,0,2707,0,31,117,0,11,0,0,10395,65777,0.000492310121122805,0.0073990399523224705,0.040888556861826485,0.012151668261333917,0.06165376550632251,0.23817720869224712,0.43964120992682737,0.037642847687300744,0.012501726354843222,0.007648252801941859,0.002067323648195319,0.030279384703765767,0.04385512517198708,IV-B,0.43964120992682737,IV-B
SRR18691532,265535,0,24,14068,0,3,0,126,0,201,0,11,0,535,54152,0,0,6,0,12,3,654,0,0,0,0,3420,0,0,22,0,0,0,0,0,0,0,1186,0,0,79,0,0,0,1025,0,0,0,551,0,0,2803,0,6,101,455,0,0,0,0,0,0,161,0,0,0,0,0,360,0,47,0,0,25488,0,32,0,23,86,0,0,0,0,0,0,0,351,30,2781,535,0,17340,53102,0,0,0,0,0,0,3,0,0,0,115631,0,4,35,0,42,0,0,0,0,0,0,34,0,880,0,15,0,646,31044,0,0,0,130,29,0,166,0,0,0,0,17612,115611,0.00017287567299597933,0.0027340307237948723,0.011751895311723926,0.0015742507666595107,0.01595139671138616,0.09605471578590981,0.1288659515332448,0.022657527733878653,0.005116417860770176,0.003049354317640057,0.0017671021635002854,0.009456989915833875,0.010980689184077939,IV-B,0.1288659515332448,IV-B
SRR18691533,231999,0,22,11230,0,0,0,239,0,29,0,22,0,0,62045,0,0,0,0,10,0,3911,0,0,0,0,96,0,0,0,0,0,0,21,0,0,0,45,0,0,95,0,0,0,8653,0,0,0,21,0,0,91,0,0,0,261,0,0,0,0,0,0,29,0,0,0,0,0,5051,0,144,0,0,10096,0,173,0,0,0,0,0,0,0,0,0,0,733,0,281,0,0,627,59762,0,0,0,0,0,0,0,0,0,0,7827,0,0,31,0,17,0,0,0,0,0,0,30,0,8,0,56,0,2975,110499,0,0,0,4414,37,0,640,0,401,0,0,14360,7815,0.0006273032425926952,0.008998896184067363,0.049402419834841796,0.018826946800740586,0.07714060840042754,0.25303420976790564,0.48381490217720163,0.04231218289231331,0.01404121196054297,0.008294041840531943,0.0023019107874054767,0.03538467749633465,0.054478928736760523,IV-B,0.48381490217720163,IV-B
SRR18691534,247452,0,39,29706,0,7,0,382,0,26144,525,0,0,20,87464,0,0,0,0,23,0,398,0,0,0,0,21,0,0,52,0,0,0,0,0,0,26,88,0,0,369,7,7,0,2739,0,0,0,11,0,0,69,0,22,0,176,0,0,0,0,0,0,0,0,0,0,0,0,3711,0,13,0,0,48634,0,1464,0,0,0,447,0,0,0,0,0,0,578,0,534,20,0,217,87196,0,0,0,0,0,0,0,0,0,0,5226,0,0,5,0,11,0,5,0,0,0,78,5,0,0,0,0,0,2065,53022,0,0,0,3660,68667,57,1522,29,80,0,0,13176,699,0.0003345373789342962,0.004585682767127552,0.021184470426410577,0.012655656508250051,0.037471276621726425,0.14518164290749203,0.1840468736921467,0.023984967178496405,0.006393340787935335,0.004198845625606332,0.000968297154028551,0.016143153648757215,0.024465886366362648,IV-B,0.1840468736921467,IV-B
SRR18691535,206875,0,29,2501,0,11,0,248,0,142,49,0,6,0,40084,0,0,0,0,10,0,746,0,0,0,0,105,0,0,45,0,0,0,0,0,0,18,28,0,0,242,0,0,5,999,0,0,0,4,0,0,100,0,14,0,176,0,0,6,0,6,0,0,0,0,0,0,0,9232,0,6,0,0,65415,0,4,0,0,0,18,0,0,0,0,0,0,298,0,133,0,0,0,40056,0,0,0,0,0,0,0,0,0,0,40262,0,0,24,0,262,0,0,0,0,0,31,0,0,0,0,0,0,2690,38424,0,0,0,9021,31847,71,2094,11,7,0,0,4470,19428,0.0006034069374347648,0.007828539379209023,0.024787150504108818,0.03909734923808265,0.07267900841309574,0.20433109182622566,0.2671667624399456,0.03739759711946928,0.009066061686609561,0.005973288523906202,0.0015124750521796116,0.026348265965449397,0.03963481385599166,IV-B,0.2671667624399456,IV-B
SRR18691536,225636,0,69,4285,0,0,0,11,0,2455,232,0,0,270,78933,0,0,0,0,0,0,247,0,0,0,0,55,0,0,17,0,0,0,0,0,0,8,35,0,0,9,0,0,0,3394,0,0,0,3,0,0,30,0,6,0,70,0,0,0,0,0,0,0,0,0,0,0,0,231,0,2,0,0,74950,0,338,0,0,0,135,0,0,0,0,0,0,273,0,179,270,0,299,78638,0,0,0,0,0,0,0,0,0,0,40194,0,0,0,0,0,0,69,0,0,0,97,0,0,0,0,0,0,405,16247,0,0,0,121,27060,0,1746,46,32,0,0,39204,20282,0.00013759464633603712,0.002223329953252839,0.009265572095264544,0.001264895052144838,0.012044252081475523,0.10852394850912106,0.09584517423966282,0.024317840144719112,0.0032956478785965172,0.0024987601895220986,0.001060792335318866,0.006412153176990758,0.007757013894766512,IV-A,0.10852394850912106,IV-A
SRR18691537,188005,0,0,26951,0,10,0,116,0,25057,1486,0,0,199,68721,0,0,0,0,8,0,82,0,0,0,0,15,0,0,0,0,0,0,0,0,0,37,36,0,0,103,0,0,0,13096,0,0,0,0,0,0,24,0,7,0,62,0,0,0,0,0,0,0,0,0,0,0,0,364,0,13,0,0,49188,0,1813,0,0,0,1459,0,0,0,0,0,0,903,0,282,199,0,2960,66772,0,0,0,0,0,0,0,0,0,0,9895,0,0,15,0,0,0,0,0,0,0,27,0,0,0,0,0,0,255,9087,0,0,0,173,35051,0,917,20,17,0,0,23722,3399,0.00011947647410493862,0.0018041941310514736,0.006883644240048769,0.001310348198982297,0.009133332304161268,0.09039330555852951,0.06974518425187663,0.02166329178738628,0.002654500097478068,0.0018093154335388965,0.0009809996620417454,0.004729304650378212,0.0058084344307022615,IV-A,0.09039330555852951,IV-A
SRR18691538,55812,0,0,15316,0,37,0,279,0,13687,314,0,0,0,11619,0,0,0,0,20,0,355,0,0,0,0,11,0,0,0,0,0,0,0,0,15,7,29,0,0,270,0,0,0,1446,0,0,3,0,0,0,29,0,29,0,86,0,0,0,0,13,0,0,0,0,0,0,0,1723,0,9,0,0,10057,0,809,0,0,0,306,0,0,0,0,0,0,242,2,122,0,0,63,11494,0,0,0,0,0,0,0,0,0,0,1017,0,0,15,0,0,0,0,0,0,0,8,12,0,0,0,11,0,583,10549,0,0,0,1582,10618,0,44,17,25,0,0,638,256,0.00045912930596515514,0.0058857820181618965,0.022198761838656853,0.024713095880580713,0.05221776792994145,0.1494556892262874,0.20376760189006868,0.028000613154964098,0.006878003595420171,0.00461874370981356,0.001127635471455788,0.020315699553101467,0.030999533780340163,IV-B,0.20376760189006868,IV-B
SRR18691539,231319,0,4,57890,0,183,0,1144,0,52020,1293,0,0,2,55830,2,0,0,0,94,0,1670,0,0,0,0,42,5,0,39,0,5,0,0,0,61,28,187,0,0,1125,0,0,7,6321,0,0,0,8,0,2,102,0,67,0,344,0,0,0,0,51,0,0,4,0,0,0,0,6774,0,19,0,0,39857,0,2802,4,0,0,1237,0,0,0,0,0,0,946,6,541,0,0,269,55295,0,0,4,0,0,0,0,0,0,4,3898,0,0,96,0,25,0,0,0,0,0,56,43,0,0,0,32,0,2072,41289,0,0,0,6404,50664,27,228,77,146,0,0,3024,1134,0.0004357316295036851,0.005581378188848827,0.020759591669659756,0.023810251654617247,0.04928126813237808,0.14322769924949466,0.1881960566887925,0.026669701422206697,0.00658571916792096,0.004304767234065488,0.0011444023078393641,0.019232024468569826,0.029119137679740725,IV-B,0.1881960566887925,IV-B
SRR18691540,250989,0,3438,21512,0,24,51,319,0,1270,30,0,267,5688,99327,94,0,0,0,74,0,8425,0,0,24038,0,8659,0,12,0,0,120,0,78,74,0,215,191,0,18,313,0,0,4,430,5,0,0,0,0,94,2956,15,2359,0,467,0,51,0,0,0,0,927,0,0,0,2,13,4416,0,6,0,0,1863,0,0,0,0,0,30,0,0,0,0,0,20,598,0,1547,5683,0,14,75233,0,0,0,0,0,14,6,0,0,0,71292,0,0,60,0,545,0,3169,0,0,0,0,11,0,22347,0,0,0,1600,10093,0,0,0,4312,68649,1387,11,17,0,0,0,252,19295,0.00024314482974665402,0.0027805413761670043,0.006273140355682961,0.013081129637832372,0.019640247908430594,0.054735916325679465,0.055032248567382196,0.022115844768971007,0.0059877126560458765,0.0015143631744873219,0.002712641894887151,0.007720795394824903,0.010420201239916724,IV-B,0.055032248567382196,IV-B
