sampleID,read_count,d_NA,p_Proteobacteria,c_Clostridia,o_Clostridiales,o_Micrococcales,f_Carnobacteriaceae,f_Corynebacteriaceae,f_Enterobacteriaceae,f_Lachnospiraceae,f_Mycoplasmataceae,f_Neisseriaceae,f_Pasteurellaceae,f_Peptostreptococcaceae,f_Prevotellaceae,f_Ruminococcaceae,g_Acidaminococcus,g_Actinomyces,g_Actinotignum,g_Aerococcus,g_Alistipes,g_Alloprevotella,g_Anaerococcus,g_Anaeroglobus,g_Anaerostipes,g_Arcanobacterium,g_Bacteroides,g_Bifidobacterium,g_Blautia,g_Brevibacterium,g_Bulleidia,g_Campylobacter,g_Collinsella,g_Corynebacterium,g_Dermabacter,g_Dialister,g_Dorea,g_Enterobacter,g_Enterococcus,g_Ezakiella,g_Facklamia,g_Faecalibacterium,g_Finegoldia,g_Fusicatenibacter,g_Fusobacterium,g_Gallicola,g_Gemella,g_Globicatella,g_Granulicatella,g_Haemophilus,g_Helcococcus,g_Howardella,g_Jonquetella,g_Klebsiella,g_Kocuria,g_Lachnoclostridium,g_Lactobacillus,g_Lawsonella,g_Leptotrichia,g_Megasphaera,g_Micrococcus,g_Mobiluncus,g_Mogibacterium,g_Moryella,g_Murdochiella,g_Mycoplasma,g_Negativicoccus,g_Neisseria,g_Nosocomiicoccus,g_Oligella,g_Olsenella,g_Parabacteroides,g_Parvimonas,g_Peptococcus,g_Peptoniphilus,g_Peptostreptococcus,g_Phascolarctobacterium,g_Porphyromonas,g_Prevotella,g_Propionimicrobium,g_Proteus,g_Pyramidobacter,g_Ralstonia,g_Romboutsia,g_Roseburia,g_Rothia,g_Sneathia,g_Staphylococcus,g_Stenotrophomonas,g_Streptococcus,g_Subdoligranulum,g_Sutterella,g_Tessaracoccus,g_Trueperella,g_Ureaplasma,g_Varibaculum,g_Veillonella,Atopobium_deltae,Atopobium_minutum,Atopobium_vaginae,Gardnerella_vaginalis,Lactobacillus_crispatus,Lactobacillus_delbrueckii,Lactobacillus_gasseri,Lactobacillus_iners,Lactobacillus_jensenii,Prevotella_amnii,Prevotella_bergensis,Prevotella_bivia,Prevotella_buccalis,Prevotella_colorans,Prevotella_corporis,Prevotella_disiens,Prevotella_timonensis,Sneathia_amnii,Sneathia_sanguinegens,I-A_sim,I-B_sim,II_sim,III-A_sim,III-B_sim,IV-A_sim,IV-B_sim,IV-C0_sim,IV-C1_sim,IV-C2_sim,IV-C3_sim,IV-C4_sim,V_sim,subCST,score,CST
SRR904041,5516,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,6,555,0,0,8,4861,26,0,0,0,0,0,0,0,0,0,0,0.0038868167878245985,0.033535998129577145,0.03265079109266538,0.4998516946596183,0.38571458043915047,0.04086905325324705,0.08392670387875223,0.040815914266203894,0.012383087363863145,0.00786727759882069,0.0008231855228816851,0.07072684107054385,0.13728970505617769,III-A,0.4998516946596183,III
SRR904042,5216,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,57,1427,0,0,14,3362,194,0,0,2,0,0,0,0,0,0,0,0.0041918104088231045,0.03785986643509181,0.046853913384178957,0.4874180315178274,0.4446311752839847,0.08468127503392625,0.17450886835946855,0.05404675970160371,0.01870924173019352,0.010382266283030914,0.001833732883256677,0.08541990274895815,0.18016429826937777,III-A,0.4874180315178274,III
SRR904043,4882,0,0,0,0,0,0,0,0,0,5,0,0,0,53,0,0,0,0,46,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,3425,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,44,1204,0,0,0,2897,98,53,0,0,0,0,0,0,0,0,0,0.004127171040464889,0.03651765181541883,0.043486820248452185,0.4558531184069842,0.42352312779987467,0.08234911228112332,0.16807643854182094,0.05261615117327067,0.014978067535157846,0.00971479375888943,0.0015556107053525188,0.0822494501740899,0.1653349970628507,III-A,0.4558531184069842,III
SRR904044,4487,0,0,8,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,40,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,6,0,0,37,1043,0,0,37,2936,112,13,0,0,0,0,0,0,0,0,0,0.004152742099075597,0.03687987185937288,0.04621267485959408,0.48086859537329923,0.42896012739382794,0.0742958013746142,0.1521663160336712,0.05126411241658355,0.014781823475680217,0.009683493485993745,0.0011719442449608622,0.08193274719015341,0.16717000775468513,III-A,0.48086859537329923,III
SRR904045,5175,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,344,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,2269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114,2349,0,0,23,109,54,5,0,0,0,0,0,0,0,0,0,0.0025631769089254973,0.014976542333464873,0.04860396688567332,0.020153844840473955,0.07578047618035946,0.18796308708142667,0.40362254239686995,0.030642926491328736,0.012831983395326228,0.007672272439565269,0.006037062397094815,0.03249257868746491,0.05984120790278947,IV-B,0.40362254239686995,IV-B
SRR904046,5782,0,0,2,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,329,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,2159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,128,3068,0,0,21,68,67,10,0,0,0,0,0,0,0,0,0,0.0022697731111881708,0.014128773840592057,0.05331949178663291,0.013467146341594644,0.07491595165619454,0.214182831906101,0.4700272971507208,0.031923428906823544,0.014360362452311053,0.008444902757259832,0.005039216754732551,0.0341826434774272,0.06283951898687855,IV-B,0.4700272971507208,IV-B
SRR904047,5349,0,0,17,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,260,0,0,13,0,0,0,0,10,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,11,0,0,0,0,0,0,0,0,0,1189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,323,3462,0,0,11,30,22,21,0,0,0,0,0,0,0,0,0,0.0015599212076758296,0.012198716573257625,0.05966978708662071,0.009272767148319141,0.07856724561846731,0.25045049078722076,0.5710615071146133,0.03433845443838477,0.016027585147608613,0.009665945280225819,0.00408126008017372,0.037612882791413935,0.06209920230547075,IV-B,0.5710615071146133,IV-B
SRR904048,4943,0,0,42,0,0,0,0,0,2,0,0,0,0,312,0,0,0,0,83,0,0,40,0,0,0,0,13,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,2,0,0,0,0,468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,419,3485,0,0,21,39,8,312,0,0,0,0,0,0,0,0,0,0.0010158117538626363,0.010821588473755013,0.06363413985460067,0.010846874163098237,0.08159496724174116,0.26305016139033066,0.5897968666219122,0.03563779519557501,0.0166574913129418,0.010160004213131606,0.003963137767844945,0.03894404407279668,0.062456773597888315,IV-B,0.5897968666219122,IV-B
SRR904049,5166,0,0,15,0,2,0,0,0,0,0,0,0,0,214,0,0,0,0,72,0,0,15,0,0,0,0,20,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,389,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,214,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,539,3762,0,0,0,44,7,214,0,0,0,0,0,0,0,0,0,0.0009289854879026895,0.01052592415259469,0.060788839271589304,0.011197801159499119,0.08210720226201564,0.2597699231285143,0.5886106379663619,0.03398582523278942,0.016578257204009725,0.010239131401285441,0.00455344907344396,0.03905923136849085,0.06237604233115195,IV-B,0.5886106379663619,IV-B
SRR904050,5997,0,0,26,0,0,0,0,0,0,0,0,0,0,211,0,0,0,0,112,0,0,26,0,0,0,0,11,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,487,4222,0,0,49,61,7,211,0,0,0,0,0,0,0,0,0,0.0011593560807810397,0.01141999473280435,0.06677842753025662,0.01244177273314478,0.08359872860673616,0.2599018240403307,0.5890938172012721,0.03519475640809268,0.016706577569668524,0.010250879119645555,0.0034362299231116694,0.039356149771568386,0.06313038707439628,IV-B,0.5890938172012721,IV-B
SRR904051,5314,0,0,11,0,0,0,0,0,0,0,0,0,0,120,0,0,0,0,63,0,0,8,0,0,0,0,10,0,0,0,0,0,0,0,9,0,0,0,0,0,0,3,0,0,0,10,0,0,0,0,0,0,0,0,0,292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,331,4374,0,0,29,32,4,118,0,0,0,0,0,0,0,0,0,0.0008320361868900866,0.009954661471593794,0.06335732067056714,0.009300818745808872,0.0781268960405224,0.23479054083960033,0.5208324766017466,0.030233085656024717,0.01634654071109565,0.00992799621758704,0.0029935403230694135,0.03683001651909231,0.059416735872591754,IV-B,0.5208324766017466,IV-B
SRR904052,5130,0,0,13,0,0,0,0,0,0,0,0,0,0,104,0,0,0,0,74,0,0,13,0,0,0,0,9,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,1021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,327,3464,0,0,53,71,28,104,0,0,0,0,0,0,0,0,0,0.0014972749799180198,0.012644326664709086,0.06754841485736138,0.01511494111665202,0.08556062172836211,0.25347264737099146,0.5738689697246154,0.03517910425962771,0.016395617816637155,0.010104436813824735,0.0032745314877134714,0.03936990033523762,0.06649435639129583,IV-B,0.5738689697246154,IV-B
SRR904053,6177,0,0,30,0,0,0,0,0,0,0,0,0,0,243,0,0,0,0,94,0,0,30,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,243,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,376,4451,0,0,72,83,23,243,0,0,0,0,0,0,0,0,0,0.001245086065588994,0.011864127332691083,0.06909337203592045,0.014613468650395697,0.08536555393703732,0.2531654343141512,0.5674778280459567,0.03482248298633631,0.01691791224665196,0.010240316319811767,0.003867288537361765,0.03936222719184991,0.06527696008466026,IV-B,0.5674778280459567,IV-B
SRR904054,4279,0,0,214,0,0,0,4,0,0,0,0,0,0,79,0,0,0,0,43,0,0,214,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,0,0,0,0,0,0,0,0,53,0,192,0,0,0,0,0,0,27,0,0,40,3340,0,0,4,208,2,79,0,0,0,0,0,0,0,0,0,0.0010222018098864462,0.013013266785489258,0.06481631157641796,0.037608084248339876,0.11057805273628965,0.24184067368754514,0.5411257669636981,0.0476969730497822,0.04822090580474276,0.012711170925911926,0.00872606488809962,0.05529790933072004,0.0726520053513241,IV-B,0.5411257669636981,IV-B
SRR904055,4406,0,0,63,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,95,0,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,466,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,5,0,0,35,0,0,0,0,0,0,0,0,0,67,3583,0,0,0,374,43,60,0,0,0,0,0,0,0,0,0,0.001310278939506511,0.014904489217190384,0.06420239982309164,0.060323079487750224,0.13225855101563355,0.23576199607519047,0.5257509596909784,0.04019998021708076,0.022936343108727206,0.011047778667913644,0.003220305188910181,0.04883024353673096,0.0860858512462852,IV-B,0.5257509596909784,IV-B
SRR904056,5218,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,641,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,3358,0,0,0,119,40,6,0,0,0,0,0,0,0,0,0,0.0015727597565376953,0.01305373380644157,0.058563375128862616,0.021724807397491816,0.09243128153101467,0.24591550493980918,0.5587030812155706,0.03632190158900416,0.01662795828787238,0.009641709520247784,0.005316326352096968,0.040413470016219005,0.06983382833838568,IV-B,0.5587030812155706,IV-B
SRR904057,5188,0,0,262,0,0,0,0,0,0,0,0,0,0,66,0,0,0,0,52,0,0,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,30,0,0,0,0,0,0,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,183,4505,0,0,2,40,0,66,0,0,0,0,0,0,0,0,0,0.0007040053332341417,0.009605717745538587,0.05995890890792718,0.010148565019179243,0.07772645113688416,0.22233240610815103,0.488796506135373,0.03456174196614518,0.016913124536143066,0.009689739294464454,0.002397686394832894,0.03620119740427617,0.0582693385804489,IV-B,0.488796506135373,IV-B
SRR904058,3535,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2236,0,0,11,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,501,0,0,10,1066,73,0,0,0,0,0,0,0,0,0,0,0.00393213242083283,0.029913303395798445,0.03440499357448563,0.2601981665472956,0.2822824782831988,0.0707613947434761,0.14279821355618857,0.04657337635205147,0.011065151453886708,0.007278127583315066,0.0009990650919355784,0.06258161704200699,0.12808697887453302,III-B,0.2822824782831988,III
SRR904059,5414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5365,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,504,4336,292,0,0,0,0,0,0,0,0,0,0,0.0040838275382459755,0.03220615890095967,0.05688897779081966,0.4217363860479019,0.32168100677244316,0.0260160911671541,0.05437885394373664,0.03541811162377296,0.0102743316799661,0.007326105026566912,0.0008752776981305013,0.06036345133827253,0.1343556875934786,III-A,0.4217363860479019,III
SRR904060,5130,0,0,2,0,0,0,0,0,0,0,0,0,0,75,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,5,0,0,0,0,0,0,0,0,0,3808,0,0,566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,0,0,0,0,0,0,0,6,0,0,3,0,0,0,0,0,0,0,0,0,23,587,0,0,40,3690,35,64,0,0,0,0,0,0,0,0,0,0.0040251046997910375,0.03634007800883972,0.039963108827703105,0.5177503999510524,0.43632437467187435,0.059348574391997574,0.11187701757615816,0.04934763866693961,0.013593421814852876,0.009007515895341926,0.0009292358566532045,0.08000355027171994,0.15548474476510138,III-A,0.5177503999510524,III
SRR904061,5193,0,0,154,0,0,0,0,0,0,0,0,0,0,95,0,0,0,0,75,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,2186,0,0,144,0,0,0,0,0,0,0,0,0,0,0,0,136,0,0,0,0,0,86,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,341,2097,0,0,0,2158,10,86,0,0,0,0,0,0,0,0,0,0.003476039004776564,0.036702507311850346,0.06330640272939184,0.39564821934146244,0.4678354298644319,0.18667237603890832,0.40488667872872813,0.07516656001322806,0.02010746622136591,0.0130072096834407,0.0018784820986314362,0.10022869283370299,0.18271855928678793,III-B,0.4678354298644319,III
SRR904062,3435,0,0,45,0,0,0,4,0,0,2,0,0,0,116,0,0,0,0,55,0,0,13,0,0,0,0,0,0,0,0,0,0,4,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,116,0,0,0,0,0,0,0,31,0,0,2,0,0,0,0,0,0,0,0,0,56,3037,0,0,0,13,4,108,0,0,0,0,0,0,0,0,0,0.0006456685389826891,0.00901740431258459,0.05843324012197156,0.007794770160948665,0.07448779921783157,0.21947206956974497,0.4752731390636001,0.028220047507037636,0.016268968845532385,0.009462693125878895,0.001960527106020569,0.034997735411529764,0.056972020877472454,IV-B,0.4752731390636001,IV-B
SRR904063,3055,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,10,2723,0,0,10,80,28,40,0,0,0,0,0,0,0,0,0,0.0009225208966549096,0.010827346233347055,0.061310312047519584,0.020814295539997762,0.08777977521432656,0.21680920151064037,0.47202692739137836,0.02937858867441402,0.01633555609178419,0.009725277230031571,0.002002630696121113,0.037721313296926275,0.0664160970185614,IV-B,0.47202692739137836,IV-B
SRR904064,3980,0,0,4,0,0,0,0,0,0,11,0,0,0,23,0,0,0,0,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,493,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,4,0,0,0,0,0,3303,0,0,9,368,45,19,0,0,0,0,0,0,0,0,0,0.001381177422539104,0.015173172701537124,0.06498277529190204,0.06414348303120107,0.1346541349252573,0.22865918558222795,0.5074660142497122,0.03714755586330721,0.01780466679802903,0.010683274199788314,0.002163149185647606,0.0482409908961906,0.08730657805053547,IV-B,0.5074660142497122,IV-B
SRR904065,3417,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1977,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,1354,0,0,16,1064,68,0,0,0,0,0,0,0,0,0,0,0.0037348056130664985,0.03072274887913409,0.054056913525442625,0.25511767356082504,0.3016402100193821,0.14121993965702748,0.2964798093048407,0.05266389591629299,0.0159116372857568,0.01009979960120725,0.0014798862394629485,0.07157677786478607,0.1422171359647099,III-B,0.3016402100193821,III
SRR904066,4245,0,0,0,0,0,0,2,0,0,8,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2582,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,774,0,0,40,1355,61,0,0,0,0,0,0,0,0,0,0,0.0038998130478421194,0.031288562534592376,0.04429841750798762,0.281487402310645,0.31118961323863564,0.08617918504626523,0.17582170582273407,0.05166791106085037,0.012604427519230106,0.008270838827462596,0.001116277925581262,0.06886995446872046,0.13517347545767233,III-B,0.31118961323863564,III
SRR904067,3965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,539,0,0,34,1091,96,0,0,0,0,0,0,0,0,0,0,0.003933494044611642,0.02832212960969929,0.03568202643707055,0.22897763990988085,0.24753350022272755,0.0641510431718331,0.12886771058201035,0.04157670673299536,0.010150801152083893,0.006747836480440564,0.001205926067505193,0.056026949430571384,0.1182399732630028,III-B,0.24753350022272755,III
SRR904068,5435,0,0,427,0,0,0,0,0,0,0,0,0,0,117,0,0,0,0,42,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,2,0,0,0,20,0,0,0,0,0,0,0,0,0,557,0,0,126,0,0,0,0,0,0,0,0,0,0,0,0,338,0,2,0,0,0,103,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,865,3142,0,0,0,554,0,103,0,0,0,0,0,0,0,0,0,0.0013652300045661101,0.017270851260411616,0.0660115819054852,0.0880444216853588,0.17271032993776791,0.30297218758558253,0.726710054450675,0.05433272890797804,0.018596403164603762,0.012116337443757038,0.002029900091551841,0.06060467817138549,0.09809301622640777,IV-B,0.726710054450675,IV-B
SRR904069,5464,0,0,509,0,0,0,0,0,0,0,0,0,0,81,0,0,0,0,53,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,370,0,0,95,0,0,0,0,0,0,0,0,0,0,0,0,344,0,31,0,0,0,70,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,681,3493,0,0,0,361,0,70,0,0,0,0,0,0,0,0,0,0.0010832805726337577,0.014163750883589434,0.0644762303813525,0.055218834918497404,0.13347826613336541,0.2868579601248614,0.6746217943408478,0.04581775229038484,0.017934939983903733,0.011376042155190759,0.002057628436178806,0.051662675375349874,0.08288131674947805,IV-B,0.6746217943408478,IV-B
SRR904070,4436,0,0,527,0,0,0,13,0,0,4,0,0,0,73,0,0,0,0,25,0,0,5,0,0,0,0,0,0,0,0,0,0,13,0,11,0,0,0,0,0,0,2,0,0,0,25,0,0,0,0,0,0,0,0,0,268,0,0,41,0,0,0,0,0,4,0,0,0,0,0,0,256,0,39,0,0,0,61,0,0,0,0,0,0,0,20,0,0,2,0,0,0,0,0,0,0,0,0,752,2542,0,0,0,268,0,45,0,0,0,0,0,0,0,0,0,0.0010310831554830348,0.013879846474213815,0.06294701949270237,0.05299075446328549,0.1310569341197726,0.2975599160056792,0.7168087252874572,0.04885039334542357,0.01792710526650145,0.011401979659232037,0.00208548152473347,0.05197743219931658,0.08200525343214686,IV-B,0.7168087252874572,IV-B
SRR904071,5081,0,0,66,0,0,0,0,0,0,8,0,0,0,44,0,0,0,0,87,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1165,0,0,13,0,0,0,0,0,4,0,0,0,0,0,0,4,0,4,0,0,0,44,0,0,0,0,0,0,0,44,0,0,2,0,0,0,0,4,0,0,0,0,69,3430,0,0,0,1145,8,39,0,0,0,0,0,0,0,0,0,0.002195012456262426,0.024407817371129986,0.07009529741032494,0.18023518202743338,0.26306103090789895,0.24606828556356553,0.5608185676968818,0.057074378419943235,0.02063337757179144,0.012519205529714207,0.0021921740169743163,0.07357212400472304,0.1286120468200423,IV-B,0.5608185676968818,IV-B
SRR904072,7095,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,6,0,0,2,0,0,0,0,0,0,0,0,0,9,2084,0,0,0,4866,27,8,0,0,0,0,0,0,0,0,0,0.003992059069864473,0.03711894682164775,0.046245268264224336,0.5062592165143741,0.45378228002652926,0.08520216222448748,0.17506202283650907,0.05339064696689261,0.015941228052132796,0.010220904520990278,0.0011111286509012254,0.0859171320871154,0.16449422055220717,III-A,0.5062592165143741,III
SRR904073,6120,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5501,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,7,543,0,0,15,5430,41,3,0,0,0,0,0,0,0,0,0,0.0038857834755955437,0.03340098305566782,0.0323760455486796,0.49786436872062756,0.38228304916670375,0.039169778656222766,0.08053468829100165,0.04044696770074202,0.013518125858466838,0.007848271792294149,0.0010405906725478422,0.07018182873524799,0.13667077495293872,III-A,0.49786436872062756,III
