sampleID,read_count,d_Eukaryota,p_Proteobacteria,c_Clostridia,o_Micrococcales,f_Carnobacteriaceae,f_Corynebacteriaceae,f_Enterobacteriaceae,f_Lachnospiraceae,f_Mycoplasmataceae,f_Neisseriaceae,f_Pasteurellaceae,f_Peptostreptococcaceae,f_Prevotellaceae,g_Acinetobacter,g_Actinomyces,g_Actinotignum,g_Aerococcus,g_Alistipes,g_Alloprevotella,g_Anaerococcus,g_Anaeroglobus,g_Arcanobacterium,g_Bacteroides,g_Bulleidia,g_Campylobacter,g_Citrobacter,g_Corynebacterium,g_Cupriavidus,g_Delftia,g_Dialister,g_Enterobacter,g_Enterococcus,g_Ezakiella,g_Facklamia,g_Finegoldia,g_Fusobacterium,g_Gallicola,g_Gemella,g_Granulicatella,g_Haemophilus,g_Howardella,g_Jonquetella,g_Klebsiella,g_Kluyvera,g_Kocuria,g_Lachnoclostridium,g_Lactobacillus,g_Lactococcus,g_Lawsonella,g_Megasphaera,g_Micrococcus,g_Mobiluncus,g_Mogibacterium,g_Moryella,g_Murdochiella,g_Mycoplasma,g_Negativicoccus,g_Neisseria,g_Parvimonas,g_Peptococcus,g_Peptoniphilus,g_Peptostreptococcus,g_Phascolarctobacterium,g_Porphyromonas,g_Prevotella,g_Propionimicrobium,g_Proteus,g_Ralstonia,g_Rothia,g_Sneathia,g_Solobacterium,g_Sphingomonas,g_Staphylococcus,g_Stenotrophomonas,g_Streptococcus,g_Sutterella,g_Ureaplasma,g_Varibaculum,g_Variovorax,g_Veillonella,Atopobium_deltae,Atopobium_minutum,Atopobium_vaginae,Gardnerella_vaginalis,Lactobacillus_crispatus,Lactobacillus_delbrueckii,Lactobacillus_gasseri,Lactobacillus_iners,Lactobacillus_jensenii,Prevotella_amnii,Prevotella_bivia,Prevotella_buccalis,Prevotella_colorans,Prevotella_disiens,Prevotella_timonensis,Sneathia_amnii,Sneathia_sanguinegens,I-A_sim,I-B_sim,II_sim,III-A_sim,III-B_sim,IV-A_sim,IV-B_sim,IV-C0_sim,IV-C1_sim,IV-C2_sim,IV-C3_sim,IV-C4_sim,V_sim,subCST,score,CST
SRR2915463,7788,0,0,720,0,0,0,0,0,0,0,0,0,2069,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,999,0,0,270,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2069,0,0,0,0,964,0,0,0,0,0,0,0,0,0,0,0,0,2338,0,2,0,0,990,0,1551,0,0,0,0,0,0,0,0.001335332514209738,0.012739968006170402,0.013760696206908729,0.11137840082801757,0.12654762737346698,0.0914620588269417,0.1372277886340597,0.031492612147260735,0.004921352724992474,0.0050115904920594615,0.0005288487401568071,0.034189881818875466,0.0548922117703245,IV-B,0.1372277886340597,IV-B
SRR2915464,5918,0,282,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,286,0,0,5111,221,0,0,0,0,0,0,0,0,0.022430512982821022,0.04946299007997412,0.026750692608505686,0.4638584369238882,0.3549846008725576,0.02744229684804906,0.057741585285336156,0.03788741607369267,0.010426707049448666,0.00772276076787326,0.0006729382236594727,0.0645705236270052,0.13642949508608002,III-A,0.4638584369238882,III
SRR2915465,8909,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8767,0,0,76,42,0,0,0,0,0,0,0,0,0.4903025005225883,0.40677806275860406,0.0028022981824907946,0.004007247495769999,0.05876354572598404,0.000909264540988133,0.00565045650909311,0.02026803123444694,0.003739859431279494,0.01534355655802045,0.0014581534886960843,0.004167725572641064,0.01738886493786745,I-A,0.4903025005225883,I
SRR2915466,5975,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5474,0,0,0,0,0,0,0,0,0,0.003762819479525774,0.03078670191312538,0.025947711854042335,0.4564108776371093,0.3381530364890906,0.026429670383042832,0.05530511728196571,0.03502546106183764,0.009959264861331373,0.0066259100797927085,0.0005345013663023149,0.06209935899169234,0.11943585583763408,III-A,0.4564108776371093,III
SRR2915467,7774,0,0,1219,0,0,0,0,0,0,0,0,0,1093,0,0,0,12,0,0,7,0,0,0,0,0,0,0,0,0,84,0,0,0,0,0,0,0,73,0,0,0,0,0,0,0,0,10,0,0,759,0,0,0,0,0,0,0,0,102,0,0,0,0,0,1093,0,0,0,0,2156,0,0,0,0,0,0,0,0,0,0,0,0,1896,5,0,0,0,10,0,727,0,0,0,0,0,25,0,4.9977524760854093e-05,0.0012246395109679472,0.0033585225195243507,0.0013371284368408247,0.006390174914038328,0.08113974603609263,0.11119755344941765,0.009669365544933422,0.0013201870822723669,0.002509919119963589,0.00046056529132966825,0.005276077349376681,0.004818615346905687,IV-B,0.11119755344941765,IV-B
SRR2915468,7127,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,6567,0,0,0,0,0,0,0,0,0,0.0037572304753719595,0.03074341741775689,0.02592000732962167,0.45634813016560527,0.3375940279549235,0.02637110681195841,0.05518393139203685,0.03493392565869395,0.009949621192815545,0.006618964486691775,0.0005338115251869061,0.06199337052199559,0.11925000644183553,III-A,0.45634813016560527,III
SRR2915469,8975,0,0,45,0,0,0,0,0,0,0,0,0,692,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,488,0,0,1445,0,0,0,0,0,0,0,0,0,0,9,0,0,0,692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6146,0,0,0,0,488,0,0,148,0,0,0,0,0,0,0.0004832162042678502,0.00597234345757469,0.00947703486510546,0.03871392553584109,0.04701056865457242,0.08879829193651886,0.16989637850927328,0.01553910631343369,0.0030121575288718783,0.005360651614058048,0.0009288078997914217,0.01748387263621408,0.023878168205028208,IV-B,0.16989637850927328,IV-B
SRR2915470,6773,0,618,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,193,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,0,6,0,0,0,0,0,0,0,0,0,0.0031322610135198284,0.009266834849333293,0.00022710973476621673,0.000722360408812761,0.0038076709336689212,0.00021374057321830358,0.00027369063145676946,0.00033124110993647395,2.5428871763933374e-05,4.718311162717777e-05,1.5456527082963466e-05,0.00018300470751325267,0.0015260901937511472,I-B,0.009266834849333293,I
SRR2915471,6477,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0.003167510255301438,0.009163686606718917,0.00034216014807547304,0.0021609979867948307,0.004933710388694917,0.00023099735188749954,0.0005055549949717399,0.0004349658963381167,7.143922195329825e-05,7.779298639565381e-05,1.1769814306372864e-05,0.0004778382015462615,0.002001056557979337,I-B,0.009163686606718917,I
SRR2915472,6825,0,0,160,0,0,0,0,0,0,0,0,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,0,0,0,0,2385,0,0,0,0,0,0,0,0,0,0,0,0,2968,0,0,0,0,0,0,0,0,0,16,0,0,1906,0,4.21528256610004e-05,0.0012749342471152043,0.004129280893334081,0.00021345020981756129,0.00537711559341637,0.05028640636658352,0.11077005053900517,0.004488354212949094,0.0009868261156296251,0.0029120742757501815,0.00028028618815187573,0.005733773078442118,0.005257491566305455,IV-B,0.11077005053900517,IV-B
SRR2915473,5812,0,0,32,0,0,0,0,0,0,0,0,0,1614,0,0,0,85,0,0,27,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,518,0,0,0,0,0,0,0,0,0,0,5,0,0,0,639,0,0,0,0,2351,0,0,0,0,43,0,0,0,0,216,0,0,805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.319368823999738e-05,0.0007949911278562173,0.001884668034820739,0.00019941826027001567,0.0033202390844647533,0.04330056326993727,0.053438970128966604,0.00891819169837945,0.007980944978515151,0.0018455437850973908,0.0020830426520513094,0.0034526941251102738,0.002346561386086721,IV-B,0.053438970128966604,IV-B
SRR2915474,6755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107,0,0,0,0,0,0,0,0,0,0,0,0,6643,0,0,0,0,0,0,0,0,0,0.00371456820816817,0.031247854161499035,0.0267609470223078,0.47877487603798774,0.3498064788868632,0.026985935793585363,0.056541704617083674,0.036143468832732624,0.014831768798573425,0.007088053676594708,0.0014362426548786185,0.0641486711333772,0.12268029068379807,III-A,0.47877487603798774,III
SRR2915475,7098,0,82,72,0,0,0,0,7,5,0,0,3,470,0,0,0,10,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2519,0,0,393,0,0,0,0,0,5,0,0,34,0,17,3,0,0,470,0,0,0,0,48,0,0,0,0,3,0,0,0,0,0,0,0,3320,0,0,0,0,2519,0,8,0,0,0,0,0,44,0,0.0027705369505069515,0.028802720100131282,0.028874704150228706,0.32728751214576085,0.3390810938585644,0.0888450267818068,0.18715225139383174,0.054190940350613705,0.010687845308216306,0.009241246571318414,0.0009244372344763988,0.07335122206438509,0.12804087339271691,III-B,0.3390810938585644,III
SRR2915476,8141,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,6758,0,0,0,0,0,0,0,0,0,0.0038224379402153146,0.030291888218171695,0.025067474329962928,0.42858616624926416,0.32412181737968915,0.02578105670286081,0.053915809798111,0.03432777983804912,0.009615983165078659,0.00640290101180936,0.0005169528455872724,0.06023363696578439,0.1154526112821218,III-A,0.42858616624926416,III
SRR2915477,5636,0,0,760,0,0,113,0,76,0,0,0,0,1664,0,0,0,0,0,0,40,0,0,0,5,2,0,113,0,0,18,0,0,0,0,22,0,0,0,0,0,2,0,0,0,0,0,0,0,0,247,0,27,0,8,0,0,0,0,13,0,0,0,0,9,1664,0,0,0,0,1314,0,0,0,0,0,0,0,0,0,0,0,0,570,0,0,0,0,0,0,365,0,0,0,0,0,0,0,3.335867329892994e-05,0.0006309610914310619,0.0015464359036006302,0.0001317422471813629,0.0023649207280749688,0.0543866244545316,0.04517997738512422,0.008651929537879674,0.0007332912391935208,0.001059754088758661,0.0004239344113235808,0.0023505149046707235,0.002137811566334383,IV-A,0.0543866244545316,IV-A
SRR2915478,11604,3,396,399,0,0,1458,0,5,0,5,0,0,440,0,0,0,3,0,0,202,0,5,0,0,0,0,1458,0,0,0,0,20,11,17,24,0,4,0,0,0,0,0,0,0,0,0,319,0,0,0,0,0,4,0,5,0,0,0,0,0,98,0,0,9,440,0,377,0,0,30,0,0,215,3,2219,0,0,6,8,0,0,0,19,3675,0,0,0,315,4,0,0,0,0,0,0,20,0,0.0007737528693903332,0.01224626971832605,0.04985350152332002,0.029944384641302953,0.0944586046153219,0.23797221534399063,0.5216439875051382,0.12237466307431248,0.2745679952759235,0.024292720095394866,0.04623650391660861,0.09273506019901595,0.05915446966885837,IV-B,0.5216439875051382,IV-B
SRR2915479,9961,0,0,67,0,0,20,0,0,11,0,0,0,63,0,0,0,0,0,0,20,0,0,0,0,5,0,20,0,0,7,0,0,0,0,10,14,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,6,63,0,0,0,0,0,0,0,3,0,0,0,11,0,0,0,0,0,9726,28,0,0,0,0,0,0,0,0,3,0,0,0,0,6.964547146064395e-05,0.0017649467230644847,0.005733629657146281,0.00033222399266140645,0.007017423535237891,0.051599317376614974,0.12157395402584983,0.004080057743992494,0.0014070128868156936,0.0038493707345155846,0.0004074571746134065,0.0071516499875909495,0.006855088084206314,IV-B,0.12157395402584983,IV-B
SRR2915480,9049,0,6,49,0,0,0,0,10,0,0,0,10,68,0,0,0,8,0,8,4,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,7226,0,0,487,0,0,3,0,0,0,0,0,16,0,0,10,0,164,60,0,0,0,0,20,5,0,4,0,9,0,0,0,0,0,0,0,854,0,0,0,0,7209,0,51,0,0,0,0,9,0,0,0.003907070523231826,0.03467183276210725,0.030286180222107193,0.5221249864867747,0.41181069231431755,0.038827731485498965,0.07820810651190854,0.04415974153565927,0.011926211044119039,0.008006325191868856,0.0007601039603372143,0.07453698902526544,0.14194592202801026,III-A,0.5221249864867747,III
SRR2915481,6830,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,6815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,6815,0,0,0,0,0,0,0,0,0,0.0036916551052917964,0.030913756117117913,0.026406402484953878,0.47460520463166234,0.3451044727751222,0.026632862224663396,0.05575139500068486,0.03515923260545882,0.010392304713138768,0.0067569980774760474,0.0005979211303282274,0.06291969943578422,0.1212787587861907,III-A,0.47460520463166234,III
SRR2915482,9250,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,20,0,0,0,0,9138,0,0,0,0,0,0,0,0,0,0.003704250590229059,0.031062511923163193,0.026539203409393617,0.4765405391714271,0.3474838889319334,0.026972140005523344,0.05631365867543642,0.03543216240925888,0.010253806240680311,0.006782849544782293,0.0005670445384772186,0.06330302651951498,0.1220284065135369,III-A,0.4765405391714271,III
SRR2915483,5730,0,18,933,0,0,210,0,68,0,0,0,5,2602,0,4,0,3,0,0,194,0,0,0,0,48,0,210,0,0,307,0,0,21,0,112,22,0,28,0,0,2,74,0,0,0,6,26,0,0,535,0,8,54,60,0,0,0,0,0,56,191,0,0,125,2602,0,0,0,0,5,0,0,13,0,22,0,0,44,0,0,0,8,370,22,0,0,0,26,0,2300,0,8,0,22,78,5,0,0.00013421528236784037,0.0015469594814370513,0.002890939990176442,0.003177068897919841,0.005937415346036506,0.05201477980506387,0.035153372313269544,0.016929995151895163,0.004570128585293752,0.001224354825375499,0.0019159891316847225,0.004481863243798031,0.003422327978803462,IV-A,0.05201477980506387,IV-A
SRR2915484,7450,0,0,0,0,0,0,0,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,0,0,0,0,0,0,0,0,0,0,7303,0,0,0,0,0,0,0,0,0,0.003717024729641859,0.031245896956943207,0.026716186467999177,0.47964662043840595,0.3505861561260127,0.027046274287612495,0.05664006926284766,0.03576680300000268,0.010257345827239379,0.006817574246180603,0.0005496431366315842,0.06378638859965184,0.12297219830756573,III-A,0.47964662043840595,III
SRR2915485,9191,0,0,0,0,0,5,0,0,200,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,39,0,0,0,200,0,0,0,0,0,7,35,0,0,0,8896,0,0,0,0,0,0,0,0,0,0.0037381979129208357,0.031514022532711676,0.027083863902954364,0.483047063164579,0.35470441500123495,0.02774015162160779,0.058044367505626776,0.036310449064606384,0.01040805062405,0.006975090093586237,0.0006415340988288737,0.06561057761624042,0.12430231429819737,III-A,0.483047063164579,III
SRR2915486,7509,0,0,391,0,0,0,0,0,0,0,0,0,3548,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1012,0,0,0,0,0,0,0,0,20,0,0,0,0,0,3548,0,0,0,0,970,0,0,0,0,0,0,0,0,0,0,0,0,1399,0,0,0,0,0,0,3462,0,0,0,0,0,0,0,2.7302667928507862e-05,0.0005999260755356314,0.0015264277872374537,0.00016237883342097595,0.002889486373596083,0.05614616457307254,0.04718653089829134,0.004976992972101778,0.0006162079258347623,0.0012836526995184188,0.00021593205382632085,0.0022683223399451364,0.002001280102964985,IV-A,0.05614616457307254,IV-A
SRR2915487,5661,0,0,651,0,0,353,0,0,931,0,0,0,1166,0,0,0,230,0,0,0,0,0,0,0,0,0,351,0,0,68,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,2,0,0,492,0,0,0,0,0,22,0,0,160,0,0,0,0,0,1166,0,0,0,0,755,0,0,0,0,56,0,909,0,0,0,0,0,773,0,0,0,0,2,0,1162,4,0,0,0,0,0,0,0.0001265797182990237,0.0013761254590720427,0.0029894846011853894,0.0007887966247615504,0.0051001134800412375,0.07074346317921303,0.07282186791269875,0.013067044708425636,0.011114166042704925,0.0022276949072666517,0.003538874838115566,0.004897416900357879,0.0031673755337515816,IV-B,0.07282186791269875,IV-B
SRR2915488,4481,0,0,444,0,0,3,0,0,0,0,0,0,1772,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,15,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,1016,0,2,0,0,0,0,0,0,78,0,0,0,0,0,1772,0,0,0,0,499,0,0,0,0,0,0,0,0,0,0,0,0,583,0,0,0,0,0,0,1763,0,0,0,0,0,8,0,2.670615032397133e-05,0.000611965274688923,0.0013263994879967496,0.000190430338008015,0.0032944395626233053,0.06899992663916928,0.05187412885838085,0.006255191788025127,0.0006540121050662963,0.001438781887673847,0.00025174284161778106,0.002153353112411337,0.0017756695154096096,IV-A,0.06899992663916928,IV-A
SRR2915489,7339,0,0,4524,0,0,0,0,4437,0,0,0,0,1456,0,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,5,0,0,860,0,58,0,0,0,0,0,0,0,0,4,0,0,3,1456,0,0,0,0,265,0,0,0,0,0,0,0,0,0,0,0,0,53,0,0,0,0,5,0,633,4,0,0,0,193,58,0,2.5491124555933805e-05,0.000286192880039178,0.0005396930425408807,0.00046298011822800404,0.001246581707448836,0.01864625365361758,0.009562367261527545,0.004081719438751704,0.0003588271897295578,0.0003370195449863892,0.00016182569687930864,0.0005049877218341065,0.0004896393341939388,IV-A,0.01864625365361758,IV-A
SRR2915490,6993,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,209,0,0,0,0,0,0,0,0,0,0.003229458625238934,0.01021875753542583,0.0014712482052004732,0.015322987016544456,0.016514362476376512,0.0014830908544383394,0.003068809085064835,0.002160408693423347,0.0005106723136897451,0.0003706570813698872,3.5078820134299176e-05,0.0032247250001722085,0.006899147007782286,III-B,0.016514362476376512,III
SRR2915491,8874,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,2,0,0,0.0031688431875911602,0.00917939400652259,0.0003799555654718621,0.0025830800266624216,0.005293229672852913,0.0002747946976341371,0.000590988366828993,0.0004957351691604156,8.617309878986582e-05,8.725533983680681e-05,1.2502694667135048e-05,0.0005661621257089609,0.002154140864806837,I-B,0.00917939400652259,I
SRR2915492,8198,0,0,14,0,0,0,0,0,3,0,0,0,320,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,7068,0,0,189,0,0,0,0,0,0,0,0,4,0,0,0,0,0,320,0,0,0,0,477,0,0,5,0,0,0,3,0,0,0,0,0,59,0,0,0,0,6487,0,137,0,0,0,0,8,113,59,0.003900906121310459,0.03307795625509914,0.028110440750405353,0.4845880086337523,0.3779179612068327,0.03256155038858269,0.06449243159545563,0.040434988091155546,0.01077362870950945,0.007231727145627435,0.0006234567920968743,0.06909599499323625,0.13183318645458067,III-A,0.4845880086337523,III
SRR2915493,4479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,0,0,3943,0,0,0,0,0,0,0,0,0,0.008531516348030321,0.034937965107463255,0.02558954091057701,0.4441994770931457,0.3330953180983954,0.026129444631127645,0.054725311337086704,0.03498400155573296,0.00985924037566765,0.006747101955292397,0.0005475412239313561,0.061297064440729895,0.11787761487502484,III-A,0.4441994770931457,III
SRR2915494,7103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122,0,0,5564,0,0,0,0,0,0,0,0,0,0.011059170304984862,0.03932445428381889,0.027358280973557927,0.46662839916883736,0.36508237631435464,0.02877581855647193,0.060396744597191555,0.04041301922004995,0.01071893705059661,0.049898985191370315,0.0008529156527432264,0.06837374466106455,0.12782959194480703,III-A,0.46662839916883736,III
SRR2915495,7442,0,0,568,0,0,54,0,0,36,0,0,0,245,0,0,0,5,0,0,2,0,0,0,0,0,0,46,0,0,61,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,56,0,2,2779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,241,0,0,0,0,140,0,0,22,0,2,0,36,0,0,0,0,0,2881,19,0,0,0,56,0,0,0,0,0,0,0,62,0,0.00013591524568458353,0.0024823584866043177,0.0053411313202002915,0.00657136931445545,0.01563220892411531,0.11994270400868715,0.1645090215230723,0.013350430950865976,0.002047261690107195,0.004626059317608406,0.0008266396637141882,0.011071902246913954,0.008914321778593994,IV-B,0.1645090215230723,IV-B
SRR2915496,4593,0,221,0,0,0,0,216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,6.044409045849184e-05,0.0019487732751576204,0.000940718958707941,0.002665418480162185,0.002668156424476547,0.0007451742685432314,0.0007049715932212925,0.014764448785569238,0.0025795775505306853,0.8731225529591234,0.003026178832902156,0.019382606751208897,0.0011049932586122307,IV-C2,0.8731225529591234,IV-C
SRR2915497,6850,0,0,217,0,0,0,0,0,0,0,0,0,856,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,772,0,0,0,0,0,0,0,0,6,0,0,0,0,0,856,0,0,0,0,433,0,0,0,0,0,0,0,0,0,0,0,0,4049,0,0,0,0,7,0,0,0,0,0,0,0,383,0,7.046044413242165e-05,0.0018888759417698261,0.005683098317781483,0.001090331670857869,0.008682879187384002,0.08816797376665436,0.16304461437271814,0.00746069789399762,0.001468492384593854,0.004207774246958838,0.0005088053796026776,0.008071101932487,0.007591706509635247,IV-B,0.16304461437271814,IV-B
SRR2915498,5934,0,15,360,0,0,0,0,0,0,0,0,0,4288,0,0,0,0,0,0,53,0,0,0,0,0,0,0,0,0,154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123,0,0,0,0,0,0,0,0,45,0,6,0,0,5,4288,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,772,0,0,0,0,0,0,0,1424,0,0,0,0,0,0,8.509930411342432e-05,0.000996160444541564,0.0014042473134066728,0.0001674403833339475,0.0019012769272075878,0.030007213811746956,0.020454524907845474,0.012410611848104956,0.0012884295213503448,0.0010615310979624033,0.0033288018013024018,0.002732348751237566,0.0019473174336203385,IV-A,0.030007213811746956,IV-A
SRR2915499,3621,0,36,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3083,499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1935,0,0,0,0,0,0,0,0,0,0.00394000086602521,0.029653310557656652,0.02335821662122477,0.3544983267235418,0.30044014709870426,0.025878365663557633,0.054109723941591206,0.03578660107880146,0.008923010224998232,0.006518366461298898,0.0004874698956867994,0.05831002707010785,0.10960009234269293,III-A,0.3544983267235418,III
