"sampleID","read_count","d_NA","p_Proteobacteria","c_Clostridia","o_Clostridiales","o_Micrococcales","f_Carnobacteriaceae","f_Corynebacteriaceae","f_Enterobacteriaceae","f_Lachnospiraceae","f_Mycoplasmataceae","f_Neisseriaceae","f_Pasteurellaceae","f_Peptostreptococcaceae","f_Prevotellaceae","f_Ruminococcaceae","g_Acidaminococcus","g_Actinomyces","g_Actinotignum","g_Aerococcus","g_Alistipes","g_Alloprevotella","g_Anaerococcus","g_Anaeroglobus","g_Anaerostipes","g_Arcanobacterium","g_Bacteroides","g_Bifidobacterium","g_Blautia","g_Brevibacterium","g_Bulleidia","g_Campylobacter","g_Collinsella","g_Corynebacterium","g_Dermabacter","g_Dialister","g_Dorea","g_Enterobacter","g_Enterococcus","g_Ezakiella","g_Facklamia","g_Faecalibacterium","g_Finegoldia","g_Fusicatenibacter","g_Fusobacterium","g_Gallicola","g_Gemella","g_Globicatella","g_Granulicatella","g_Haemophilus","g_Helcococcus","g_Howardella","g_Jonquetella","g_Klebsiella","g_Kocuria","g_Lachnoclostridium","g_Lactobacillus","g_Lawsonella","g_Leptotrichia","g_Megasphaera","g_Micrococcus","g_Mobiluncus","g_Mogibacterium","g_Moryella","g_Murdochiella","g_Mycoplasma","g_Negativicoccus","g_Neisseria","g_Nosocomiicoccus","g_Oligella","g_Olsenella","g_Parabacteroides","g_Parvimonas","g_Peptococcus","g_Peptoniphilus","g_Peptostreptococcus","g_Phascolarctobacterium","g_Porphyromonas","g_Prevotella","g_Propionimicrobium","g_Proteus","g_Pyramidobacter","g_Ralstonia","g_Romboutsia","g_Roseburia","g_Rothia","g_Sneathia","g_Staphylococcus","g_Stenotrophomonas","g_Streptococcus","g_Subdoligranulum","g_Sutterella","g_Tessaracoccus","g_Trueperella","g_Ureaplasma","g_Varibaculum","g_Veillonella","Atopobium_deltae","Atopobium_minutum","Atopobium_vaginae","Gardnerella_vaginalis","Lactobacillus_crispatus","Lactobacillus_delbrueckii","Lactobacillus_gasseri","Lactobacillus_iners","Lactobacillus_jensenii","Prevotella_amnii","Prevotella_bergensis","Prevotella_bivia","Prevotella_buccalis","Prevotella_colorans","Prevotella_corporis","Prevotella_disiens","Prevotella_timonensis","Sneathia_amnii","Sneathia_sanguinegens"
"SRR904061",5193,0,0,154,0,0,0,0,0,0,0,0,0,0,95,0,0,0,0,75,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,2186,0,0,144,0,0,0,0,0,0,0,0,0,0,0,0,136,0,0,0,0,0,86,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,341,2097,0,0,0,2158,10,86,0,0,0,0,0,0,0,0,0
"SRR904062",3435,0,0,45,0,0,0,4,0,0,2,0,0,0,116,0,0,0,0,55,0,0,13,0,0,0,0,0,0,0,0,0,0,4,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,116,0,0,0,0,0,0,0,31,0,0,2,0,0,0,0,0,0,0,0,0,56,3037,0,0,0,13,4,108,0,0,0,0,0,0,0,0,0
"SRR904063",3055,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,10,2723,0,0,10,80,28,40,0,0,0,0,0,0,0,0,0
"SRR904064",3980,0,0,4,0,0,0,0,0,0,11,0,0,0,23,0,0,0,0,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,493,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,4,0,0,0,0,0,3303,0,0,9,368,45,19,0,0,0,0,0,0,0,0,0
"SRR904065",3417,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1977,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,1354,0,0,16,1064,68,0,0,0,0,0,0,0,0,0,0
"SRR904066",4245,0,0,0,0,0,0,2,0,0,8,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2582,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,774,0,0,40,1355,61,0,0,0,0,0,0,0,0,0,0
"SRR904067",3965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,539,0,0,34,1091,96,0,0,0,0,0,0,0,0,0,0
"SRR904068",5435,0,0,427,0,0,0,0,0,0,0,0,0,0,117,0,0,0,0,42,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,2,0,0,0,20,0,0,0,0,0,0,0,0,0,557,0,0,126,0,0,0,0,0,0,0,0,0,0,0,0,338,0,2,0,0,0,103,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,865,3142,0,0,0,554,0,103,0,0,0,0,0,0,0,0,0
"SRR904069",5464,0,0,509,0,0,0,0,0,0,0,0,0,0,81,0,0,0,0,53,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,370,0,0,95,0,0,0,0,0,0,0,0,0,0,0,0,344,0,31,0,0,0,70,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,681,3493,0,0,0,361,0,70,0,0,0,0,0,0,0,0,0
"SRR904070",4436,0,0,527,0,0,0,13,0,0,4,0,0,0,73,0,0,0,0,25,0,0,5,0,0,0,0,0,0,0,0,0,0,13,0,11,0,0,0,0,0,0,2,0,0,0,25,0,0,0,0,0,0,0,0,0,268,0,0,41,0,0,0,0,0,4,0,0,0,0,0,0,256,0,39,0,0,0,61,0,0,0,0,0,0,0,20,0,0,2,0,0,0,0,0,0,0,0,0,752,2542,0,0,0,268,0,45,0,0,0,0,0,0,0,0,0
"SRR904071",5081,0,0,66,0,0,0,0,0,0,8,0,0,0,44,0,0,0,0,87,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1165,0,0,13,0,0,0,0,0,4,0,0,0,0,0,0,4,0,4,0,0,0,44,0,0,0,0,0,0,0,44,0,0,2,0,0,0,0,4,0,0,0,0,69,3430,0,0,0,1145,8,39,0,0,0,0,0,0,0,0,0
"SRR904072",7095,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,6,0,0,2,0,0,0,0,0,0,0,0,0,9,2084,0,0,0,4866,27,8,0,0,0,0,0,0,0,0,0
"SRR904073",6120,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5501,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,7,543,0,0,15,5430,41,3,0,0,0,0,0,0,0,0,0
"SRR904074",5550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,0,0,0,0,0,0,0,0,55,0,0,20,5401,32,0,0,0,0,0,0,0,0,0,0
"SRR904075",4584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,36,4496,8,0,0,0,0,0,0,0,0,0,0
"SRR904076",4810,0,0,0,0,0,0,5,0,0,19,0,0,0,0,0,0,0,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3906,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,805,0,0,8,3836,38,0,0,0,0,0,0,0,0,0,0
"SRR904079",6061,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4618,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1240,0,0,25,4494,72,0,0,0,0,0,0,0,0,0,0
"SRR904080",5753,0,0,0,0,0,0,7,0,0,4,0,0,0,0,0,0,0,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4761,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,914,0,0,17,4661,33,0,0,0,0,0,0,0,0,0,0
"SRR904081",5013,0,0,4,0,0,2,4,0,0,0,0,0,4,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,6,0,2,0,0,0,0,0,0,0,4730,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,96,0,0,0,0,0,0,21,0,0,0,116,0,0,158,4401,101,0,0,0,0,0,0,0,0,0,0
"SRR904082",5942,0,0,26,0,0,0,0,0,0,0,0,0,4,36,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,5561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,0,0,29,0,0,0,0,0,0,0,10,0,0,17,0,0,0,0,0,0,42,0,0,0,206,0,0,115,5343,63,15,0,0,0,0,0,0,0,0,0
"SRR904083",5530,0,0,7,0,0,0,0,0,0,6,0,0,0,21,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,15,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,6,0,0,0,0,0,72,0,0,190,5032,70,15,0,0,0,0,0,0,0,0,0
"SRR904084",4972,0,0,5,0,0,0,0,0,0,8,0,0,0,42,0,0,0,0,48,0,0,5,0,0,0,0,14,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,78,1137,0,0,24,2096,187,42,0,0,0,0,0,0,0,0,0
"SRR904085",4220,0,0,3,0,0,0,0,0,0,2,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,6,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,2,0,3,0,0,0,103,0,0,255,3630,96,6,0,0,0,0,0,0,0,0,0
"SRR904086",5795,0,0,7,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5629,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,7,127,0,0,356,5039,114,0,0,0,0,0,0,0,0,0,0
"SRR904087",3018,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,2920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,77,0,0,41,2841,19,0,0,0,0,0,0,0,0,0,0
"SRR904088",4304,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,0,26,4171,31,0,0,0,0,0,0,0,0,0,0
"SRR904089",5754,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,3,87,0,0,321,5068,106,0,0,0,0,0,0,0,0,0,0
"SRR904090",5852,0,0,34,0,0,0,10,0,0,7,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,9,0,0,0,4,0,0,0,0,0,0,0,0,0,5646,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,5,0,0,0,0,16,79,0,0,276,5123,162,0,0,0,0,0,0,0,0,0,0
"SRR904091",5967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0,0,169,5340,349,0,0,0,0,0,0,0,0,0,0
"SRR904092",4035,0,0,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3861,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,23,108,0,0,162,3457,179,4,0,0,0,0,0,0,0,0,0
"SRR904093",945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,52,794,70,0,0,0,0,0,0,0,0,0,0
"SRR904094",4608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,435,0,0,66,3654,371,0,0,0,0,0,0,0,0,0,0
"SRR904095",4777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1270,0,0,25,2961,349,0,0,0,0,0,0,0,0,0,0
"SRR904096",4323,0,0,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2590,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,12,1575,0,0,21,2299,270,0,0,0,0,0,0,0,0,0,0
"SRR904097",5098,0,0,18,0,0,0,0,0,0,0,0,0,0,186,0,0,0,0,99,0,0,18,0,0,0,0,12,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,488,3607,0,0,79,113,14,186,0,0,0,0,0,0,0,0,0
"SRR904098",5151,0,0,2,0,0,0,0,0,0,6,0,0,0,4,0,0,0,0,240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,759,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,2,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,3976,0,0,11,672,73,4,0,0,0,0,0,0,0,0,0
"SRR904099",4639,0,0,94,0,0,0,0,0,0,26,0,0,0,28,0,0,0,0,199,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,5,0,0,0,54,0,0,0,0,0,0,0,0,0,382,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,82,0,0,0,0,0,24,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,264,2064,0,0,5,344,33,21,0,0,0,0,0,0,0,0,0
"SRR904100",5016,0,0,116,0,0,0,0,0,0,2,0,0,0,39,0,0,0,0,177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,2,0,26,0,0,0,0,0,0,0,0,0,766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,0,0,0,0,37,0,0,0,0,0,0,0,49,0,0,0,0,0,0,0,2,0,0,0,0,2048,375,0,0,5,728,33,37,0,0,0,0,0,0,0,0,0
"SRR904101",6590,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,6424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,8,0,0,0,6402,15,0,0,0,0,0,0,0,0,0,0
"SRR904102",5782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5718,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,45,0,0,9,5709,0,0,0,0,0,0,0,0,0,0,0
"SRR904103",4636,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,2,0,0,0,0,0,35,0,0,8,4546,21,0,0,0,0,0,0,0,0,0,0
"SRR904104",2348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,2274,31,0,0,0,0,0,0,0,0,0,0
"SRR904105",6221,0,0,4,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5914,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,9,0,0,0,0,0,0,0,9,3,0,0,0,0,0,0,0,0,0,0,0,28,179,0,0,22,5787,103,7,0,0,0,0,0,0,0,0,0
"SRR904106",5421,0,0,11,0,0,0,0,0,0,3,0,0,11,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,4,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,3,0,5,0,0,18,73,0,0,19,5017,229,4,0,0,0,0,0,0,0,0,0
"SRR904107",4719,0,0,35,0,0,0,12,0,0,0,0,0,0,115,0,0,0,0,5,0,0,24,0,0,0,0,0,0,0,0,0,0,12,0,5,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,2857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0,0,0,115,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,535,812,0,0,0,2812,40,115,0,0,0,0,0,0,0,0,0
"SRR904108",4413,0,0,120,0,5,0,191,0,0,8,0,0,27,284,0,0,0,0,41,0,0,27,0,0,0,0,0,0,2,0,0,0,191,0,6,0,0,0,0,0,0,42,0,33,0,66,0,0,0,0,0,0,0,0,0,1194,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,3,0,14,27,0,0,284,0,0,0,0,0,0,0,328,284,0,39,0,0,0,0,6,0,62,0,0,801,675,0,0,0,1194,0,276,0,0,0,0,0,0,0,0,0
"SRR904109",5031,0,0,16,0,0,0,10,0,0,2,0,0,0,130,0,0,0,0,4,0,0,8,0,0,0,0,0,0,0,0,0,0,10,0,4,0,0,0,0,0,0,6,0,0,0,15,0,0,0,0,0,0,0,0,0,2026,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,130,0,0,0,0,0,0,0,56,2,0,0,0,0,0,0,0,0,10,0,0,770,1617,0,0,0,2026,0,130,0,0,0,0,0,0,0,0,0
"SRR904110",6182,0,0,11,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,5,0,0,0,3,0,0,0,0,0,0,0,0,0,4957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,50,0,0,0,0,0,0,0,11,0,0,7,0,0,0,0,0,0,0,0,0,213,748,0,0,17,4910,22,46,0,0,0,0,0,0,0,0,0
"SRR904111",2859,0,0,5,0,0,0,0,0,0,3,0,0,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,5,0,0,0,2,0,0,0,0,0,0,0,0,0,1852,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,58,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,7,0,0,178,485,0,0,6,1817,29,58,0,0,0,0,0,0,0,0,0
"SRR904112",4803,0,0,59,0,3,0,11,0,0,4,0,0,9,0,0,0,0,0,61,0,0,20,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,22,0,13,0,37,0,0,0,0,0,0,0,0,0,2493,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,3,0,5,9,0,0,0,0,0,0,0,0,0,0,224,13,0,117,0,0,0,0,4,0,382,0,0,17,1142,0,0,2,2478,13,0,0,0,0,0,0,0,0,0,0
"SRR904113",4642,0,0,274,0,0,0,23,0,0,0,0,0,7,50,0,0,0,0,28,0,0,137,0,0,0,0,0,0,0,7,0,0,23,0,0,0,0,0,0,0,0,90,0,5,0,67,0,0,0,0,0,0,0,0,0,189,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,13,0,7,7,0,0,50,0,0,0,0,0,0,0,69,0,0,0,0,0,0,0,0,0,13,0,0,113,2657,0,0,0,186,3,50,0,0,0,0,0,0,0,0,0
"SRR904114",4031,0,0,195,0,0,0,5,0,0,4,0,0,2,73,0,0,0,0,12,0,0,80,0,0,0,0,0,0,0,3,0,0,5,0,4,0,0,0,0,0,0,77,0,3,0,39,0,0,0,0,0,0,0,0,0,211,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,17,0,5,2,0,0,73,0,0,0,0,0,0,0,84,0,0,0,0,0,0,0,0,0,15,0,0,228,2133,0,0,0,205,6,71,0,0,0,0,0,0,2,0,7
"SRR904115",3523,0,0,135,0,0,0,12,0,0,18,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,118,0,0,0,6,0,0,0,0,0,0,0,0,0,2584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,66,0,65,0,0,0,0,18,0,0,0,0,0,637,0,0,0,2573,11,0,0,0,0,0,0,0,0,0,0
