"sampleID","read_count","p_Proteobacteria","c_Betaproteobacteria","c_Clostridia","o_Micrococcales","f_Carnobacteriaceae","f_Corynebacteriaceae","f_Enterobacteriaceae","f_Lachnospiraceae","f_Mycoplasmataceae","f_Neisseriaceae","f_Pasteurellaceae","f_Peptostreptococcaceae","f_Prevotellaceae","g_Acidaminococcus","g_Acinetobacter","g_Actinobacillus","g_Actinobaculum","g_Actinomyces","g_Actinotignum","g_Aerococcus","g_Alistipes","g_Alloprevotella","g_Alloscardovia","g_Anaerococcus","g_Anaeroglobus","g_Anaerostipes","g_Arcanobacterium","g_Bacillus","g_Bacteroides","g_Bifidobacterium","g_Blautia","g_Brevibacterium","g_Bulleidia","g_Campylobacter","g_Citrobacter","g_Collinsella","g_Corynebacterium","g_Cupriavidus","g_Dermabacter","g_Dialister","g_Dorea","g_Enterobacter","g_Enterococcus","g_Ezakiella","g_Facklamia","g_Faecalibacterium","g_Finegoldia","g_Fusicatenibacter","g_Fusobacterium","g_Gemella","g_Granulicatella","g_Haemophilus","g_Helcobacillus","g_Helcococcus","g_Helicobacter","g_Howardella","g_Jonquetella","g_Klebsiella","g_Kocuria","g_Lachnoclostridium","g_Lachnospira","g_Lactobacillus","g_Lactococcus","g_Leptotrichia","g_Megasphaera","g_Micrococcus","g_Mobiluncus","g_Moryella","g_Murdochiella","g_Mycoplasma","g_Negativicoccus","g_Neisseria","g_Nosocomiicoccus","g_Olsenella","g_Parabacteroides","g_Parvimonas","g_Pasteurella","g_Peptococcus","g_Peptoniphilus","g_Peptostreptococcus","g_Phascolarctobacterium","g_Porphyromonas","g_Prevotella","g_Propionimicrobium","g_Proteus","g_Pseudarthrobacter","g_Pyramidobacter","g_Rhizobium","g_Romboutsia","g_Roseburia","g_Rothia","g_Serratia","g_Slackia","g_Sneathia","g_Solobacterium","g_Sphingomonas","g_Staphylococcus","g_Stenotrophomonas","g_Streptococcus","g_Subdoligranulum","g_Sutterella","g_Tessaracoccus","g_Trueperella","g_Ureaplasma","g_Varibaculum","g_Veillonella","Atopobium_deltae","Atopobium_minutum","Gardnerella_vaginalis","Lactobacillus_crispatus","Lactobacillus_delbrueckii","Lactobacillus_gasseri","Lactobacillus_iners","Lactobacillus_jensenii","Prevotella_amnii","Prevotella_bergensis","Prevotella_bivia","Prevotella_buccalis","Prevotella_copri","Prevotella_corporis","Prevotella_denticola","Prevotella_disiens","Prevotella_histicola","Prevotella_melaninogenica","Prevotella_nanceiensis","Prevotella_oris","Prevotella_stercorea","Prevotella_timonensis","Prevotella_veroralis","Shuttleworthia_satelles","Sneathia_sanguinegens"
"SRR062922",1766,0,0,0,0,0,2,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1743,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,1743,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,3,0,0,0
"SRR062804",2315,28,4,146,7,0,33,0,52,0,0,0,1,519,0,0,0,0,2,0,0,1,0,0,303,1,1,1,0,0,0,13,0,0,24,0,1,33,0,0,64,0,0,0,0,0,9,39,7,22,0,0,0,0,0,0,1,5,0,0,0,0,108,0,0,3,0,6,12,0,0,0,0,0,0,0,0,0,13,100,0,0,3,519,0,0,0,0,0,1,6,0,0,0,1,0,0,0,0,395,4,4,0,0,0,14,0,0,0,1,1,0,0,7,100,2,0,0,33,0,0,0,174,0,0,0,0,4,306,0,0,1
"SRR062690",1433,3,1,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1367,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,1,0,1365,1,0,0,0,5,0,0,0,0,1,0,0,0,0,0,2,0,0,0
"SRR062981",2104,0,0,0,0,0,4,0,0,0,0,0,0,8,0,0,0,9,0,0,5,0,0,0,32,0,0,0,0,0,10,0,0,0,0,0,0,4,0,0,6,0,0,1,0,0,0,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1910,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,8,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,98,0,0,0,0,0,0,0,0,0,0,0,0,1910,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,6,0,0,0
"SRR062993",2743,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2740,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2586,154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SRR062816",2340,2,0,1,0,0,2,0,0,116,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,4,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116,0,0,0,0,6,1,0,2178,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"SRR062718",721,0,0,0,0,0,0,0,0,4,0,0,0,83,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,25,0,0,0,438,0,34,0,0,48,0,0,0,0,0,0,0,0,0,1,0,0,0
"SRR062711",2312,7,1,441,0,0,1,0,9,126,0,0,397,194,0,0,0,0,0,0,0,0,0,3,437,0,0,0,0,0,0,0,0,0,5,0,0,1,0,0,18,0,0,1,1,0,0,5,0,11,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,13,9,0,0,0,0,0,0,0,1,0,3,86,397,0,81,194,4,0,0,0,0,0,0,0,0,0,0,7,0,0,0,45,0,0,0,0,126,0,800,0,0,25,0,0,0,1,0,0,15,2,6,0,0,0,59,0,0,0,0,0,112,0,0,0
"SRR063048",3266,0,0,0,0,0,4,0,0,51,0,0,0,71,0,0,0,5,1,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,17,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3006,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,13,0,0,0,71,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,29,0,0,0,0,50,1,0,0,0,0,0,0,3005,1,0,0,0,62,0,0,0,0,0,0,0,0,0,0,9,0,0,0
"SRR062901",1783,2,0,4,0,0,0,0,0,0,0,2,3,133,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,62,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,3,0,3,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,1,22,1425,10,0,0,1,49,5,0,0,3,54,0,0,0,0,0,21,0,0,0
"SRR062882",2253,0,0,7,0,0,0,0,7,241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,241,0,0,0,0,10,0,0,1952,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SRR062739",414,0,0,6,0,0,0,0,1,18,0,0,0,145,0,0,0,0,0,0,15,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,59,1,0,18,0,0,0,0,0,0,0,0,56,0,0,5,145,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,4,0,7,0,2,23,0,0,0,4,0,0,0,0,0,109,0,0,2
"SRR062869",2184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2039,0,0,13,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SRR062855",2782,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,94,2556,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SRR062759",2766,1,0,2,0,0,8,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,5,0,0,0,0,0,0,0,0,0,1,0,0,8,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2660,0,2,29,31,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
"SRR062908",2182,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,2175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SRR062730",735,4,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,640,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,1,0,634,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SRR062695",2646,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2634,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SRR062970",2272,0,0,0,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7,2,0,0,0,0,0,0,0,0,0,0,2125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,121,0,0,0,0,1,0,2,0,0,0,0,0,0,2072,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SRR063063",1847,0,0,0,0,0,0,0,0,0,0,0,0,142,0,0,0,0,0,0,163,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,1,0,0,31,0,0,0,0,0,0,0,0,0,0,0,1344,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0,0,0,1344,0,0,0,138,0,0,0,0,4,0,0,0,0,0,0,0,0,0
"SRR062899",1690,2,0,1,0,0,0,2,0,2,0,0,1,27,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,114,0,0,0,0,0,0,2,0,0,0,0,1,58,0,4,1323,25,0,0,21,2,0,2,0,0,0,0,0,0,0,2,0,0,0
"SRR062969",2013,3,1,2,0,0,2,0,2,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1568,0,3,368,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SRR062735",1829,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,378,0,1,1391,33,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SRR063028",1870,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,0,0,0,0,0,194,0,0,1642,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SRR062746",1819,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,2,0,0,1648,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SRR063064",1716,1,0,1,0,0,3,0,1,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1317,364,0,0,13,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"SRR062788",1966,2,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,6,17,0,1910,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SRR062846",2853,30,0,15,0,0,9,0,1,2,0,0,8,730,0,0,0,0,0,0,126,0,0,0,77,0,0,0,0,0,0,0,0,0,30,0,0,9,0,0,78,0,0,0,1,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,0,0,0,0,37,1,0,2,0,0,0,0,0,0,0,0,102,8,0,23,730,0,0,0,0,0,0,0,0,0,0,151,0,0,0,0,4,0,0,0,0,0,2,0,13,0,43,1,0,0,189,10,1,0,93,44,0,2,0,31,0,0,0,0,0,559,0,0,151
"SRR062693",1771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,742,1029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SRR062742",671,0,0,7,0,0,0,0,3,3,0,0,0,117,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,98,0,0,0,0,43,3,0,1,0,0,0,0,0,0,0,0,13,0,0,3,117,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,2,0,0,0,0,4,0,0,0,98,0,77,0,1,1,1,0,0,0,0,0,0,0,0,37,0,0,9
"SRR062769",2191,7,0,21,0,0,1,0,0,35,0,0,0,34,0,0,0,0,0,0,4,0,0,0,33,0,0,0,0,0,0,0,0,0,7,0,0,1,0,0,26,0,0,0,2,1,0,40,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1809,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,21,0,0,1,34,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,35,5,0,0,0,0,6,0,0,0,2,0,0,0,10,0,0,0,3,0,0,0,0,0,21,0,0,0
"SRR062980",624,1,1,19,0,0,0,0,2,4,0,0,3,267,0,0,0,0,0,0,8,0,0,0,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,50,0,0,0,3,0,0,10,0,0,11,0,0,0,0,0,0,0,0,0,0,2,111,0,0,0,0,10,0,0,1,0,0,0,0,0,1,0,0,10,3,0,1,267,0,0,0,0,0,0,0,0,0,0,49,0,0,0,0,1,0,1,0,0,3,0,1,0,0,1,0,0,0,111,0,141,0,9,94,0,13,0,7,0,0,0,0,0,3,0,0,49
"SRR062833",3479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,5,3464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SRR062692",475,0,0,42,0,0,4,0,0,2,0,0,38,153,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,26,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,46,0,2,43,38,0,12,153,0,0,0,0,0,0,0,0,0,0,75,0,0,0,0,7,0,0,0,0,2,0,0,11,0,6,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,137,0,0,75
"SRR062815",1831,33,12,85,0,0,27,0,4,0,0,0,10,466,5,0,0,0,0,0,0,0,0,0,317,25,0,0,0,0,0,0,0,0,20,0,1,27,0,0,132,0,0,0,2,2,1,148,0,10,0,0,0,0,0,0,0,14,0,0,0,0,260,0,0,0,0,8,3,1,0,0,0,0,0,0,0,0,8,192,10,0,8,432,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,8,0,12,0,0,0,33,0,0,0,0,189,0,61,10,0,0,0,0,100,1,133,0,9,0,0,0,0,0,189,0,0,0
"SRR062952",2510,13,0,0,0,0,2,13,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,240,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,65,0,0,0,0,0,0,83,0,0,0,0,0,0,0,0,0,0,1,0,0,0,911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1076,0,0,0,0,0,3,2,0,0,0,0,0,7,0,0,0,0,88,1,0,2,0,0,0,0,0,0,0,9,0,0,0
"SRR062968",1892,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SRR062960",1736,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,150,0,264,1,1286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SRR062929",1756,6,2,11,11,0,19,0,3,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,1,0,3,7,0,0,0,0,19,0,0,7,0,0,0,0,0,0,14,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,28,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1584,0,0,38,2,2,1,0,0,0,0,0,0,0,4,0,0,0
"SRR062976",2322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2263,0,30,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SRR063058",2333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SRR063056",2071,0,0,217,0,0,3,0,0,434,0,0,217,519,0,0,0,0,0,0,67,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6,0,0,0,0,0,0,0,0,0,132,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,433,0,0,0,0,0,532,0,0,46,217,0,0,519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109,0,0,0,0,1,0,0,0,0,4,0,0,0,1,0,0,0,519,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SRR063042",2013,328,1,1,0,0,229,327,1,0,1,0,0,876,0,0,0,0,0,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,59,0,229,0,0,11,0,0,25,0,0,0,372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,27,0,0,0,876,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,4,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,1,0,854,0,0,0,0,0,0,0,0,0,0,21,0,0,0
"SRR063016",1904,5,0,42,0,0,67,0,3,11,0,0,34,71,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,1,0,0,0,0,5,0,0,67,0,0,13,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1540,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,34,0,0,71,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,5,0,0,0,0,11,0,89,0,0,0,0,0,0,1540,0,0,0,40,3,0,0,0,17,0,0,0,0,0,11,0,0,0
"SRR062900",769,0,0,7,0,0,1,0,0,0,0,0,0,582,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,12,0,0,0,0,1,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,23,0,0,10,582,0,0,0,0,0,0,0,0,0,0,112,0,0,0,0,7,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,335,0,0,228,0,0,0,1,0,0,0,0,0,18,0,0,112
"SRR062962",776,0,0,4,0,0,0,0,2,0,0,0,1,519,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,519,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,166,0,485,0,0,27,0,0,0,0,0,0,0,0,0,7,0,0,60
