"sampleID","read_count","d_Eukaryota","p_Proteobacteria","c_Clostridia","o_Clostridiales","o_Micrococcales","f_Carnobacteriaceae","f_Corynebacteriaceae","f_Enterobacteriaceae","f_Lachnospiraceae","f_Mycoplasmataceae","f_Neisseriaceae","f_Pasteurellaceae","f_Peptostreptococcaceae","f_Prevotellaceae","f_Ruminococcaceae","g_Acidaminococcus","g_Acinetobacter","g_Actinobacillus","g_Actinomyces","g_Actinotignum","g_Aerococcus","g_Akkermansia","g_Alistipes","g_Alloprevotella","g_Alloscardovia","g_Anaerococcus","g_Anaeroglobus","g_Anaerostipes","g_Arcanobacterium","g_Bacillus","g_Bacteroides","g_Bergeyella","g_Bifidobacterium","g_Blautia","g_Brevibacterium","g_Bulleidia","g_Campylobacter","g_Catonella","g_Collinsella","g_Corynebacterium","g_Cupriavidus","g_Delftia","g_Dermabacter","g_Dialister","g_Dorea","g_Enhydrobacter","g_Enterococcus","g_Ezakiella","g_Facklamia","g_Faecalibacterium","g_Finegoldia","g_Fusicatenibacter","g_Fusobacterium","g_Gallicola","g_Gemella","g_Globicatella","g_Granulicatella","g_Haemophilus","g_Helcobacillus","g_Helcococcus","g_Helicobacter","g_Howardella","g_Jonquetella","g_Klebsiella","g_Kocuria","g_Lachnoclostridium","g_Lachnospira","g_Lactobacillus","g_Lactococcus","g_Lawsonella","g_Leptotrichia","g_Leucobacter","g_Megasphaera","g_Micrococcus","g_Mobiluncus","g_Mogibacterium","g_Moryella","g_Murdochiella","g_Mycoplasma","g_Negativicoccus","g_Neisseria","g_Nosocomiicoccus","g_Oligella","g_Olsenella","g_Parabacteroides","g_Parvimonas","g_Peptococcus","g_Peptoniphilus","g_Peptostreptococcus","g_Phascolarctobacterium","g_Porphyromonas","g_Prevotella","g_Proteus","g_Pseudarthrobacter","g_Pyramidobacter","g_Ralstonia","g_Romboutsia","g_Roseburia","g_Rothia","g_Senegalimassilia","g_Shewanella","g_Slackia","g_Sneathia","g_Solobacterium","g_Sphingomonas","g_Staphylococcus","g_Stenotrophomonas","g_Streptococcus","g_Subdoligranulum","g_Sutterella","g_Tessaracoccus","g_Trichococcus","g_Trueperella","g_Ureaplasma","g_Varibaculum","g_Variovorax","g_Veillonella","g_Weeksella","Atopobium_deltae","Atopobium_parvulum","Atopobium_vaginae","Gardnerella_vaginalis","Lactobacillus_crispatus","Lactobacillus_delbrueckii","Lactobacillus_gasseri","Lactobacillus_iners","Prevotella_amnii","Prevotella_bivia","Prevotella_buccalis","Prevotella_corporis","Prevotella_disiens","Prevotella_nanceiensis","Prevotella_oris","Prevotella_timonensis","Sneathia_sanguinegens"
"SRR18691572",199369,0,1500,179,0,160,0,2142,1277,15,0,0,0,0,67,7,0,0,0,0,0,130,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,2142,0,0,0,0,0,30,0,0,14,7,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,194147,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,60,0,0,0,0,0,0,28,0,0,0,23,0,18,407,0,25,0,0,0,0,0,0,0,0,0,0,0,0,8,193,61715,0,0,65461,24,31,0,0,0,0,0,0,0
"SRR18691573",232410,0,688,582,0,167,0,557,609,24,0,0,33,14,589,0,0,0,0,15,10,0,0,0,0,0,228,0,0,0,0,0,0,0,0,37,0,0,0,0,534,0,0,0,62,0,0,0,0,0,0,97,0,0,21,8,0,0,33,0,24,0,0,0,0,0,0,0,228339,0,23,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167,14,0,7,545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,162,0,0,0,0,18,0,0,0,0,0,0,0,10,800,4438,0,0,208833,23,336,0,6,51,0,0,36,0
"SRR18691574",146022,0,1339,110,0,343,0,549,1189,11,2,0,6,4,72,0,0,17,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,12,0,0,0,0,549,0,0,4,0,0,0,0,0,0,0,52,0,0,0,0,0,0,6,0,26,0,0,0,0,0,0,0,142971,0,0,0,0,9,0,0,0,0,0,0,0,0,29,44,0,0,0,0,2,4,0,3,61,83,0,0,0,0,0,15,0,0,0,13,0,0,72,0,128,0,0,0,0,0,2,0,0,12,0,0,0,7,78,54654,0,0,40446,11,25,0,0,0,0,0,0,0
"SRR18691575",214717,0,37,73,0,0,0,7,3,23,0,0,0,3,116,0,0,15,0,3,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,9,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,214237,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,3,0,0,94,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,8,0,0,0,0,0,0,0,0,0,0,0,0,20,119,0,0,0,125,10,0,0,0,0,0,0,0,0
"SRR18691576",199452,0,1640,55184,0,21,0,40544,38,523,38,0,0,4636,62520,185,0,58,0,116,0,70,0,0,0,0,34740,0,0,0,0,164,0,0,0,0,0,166,0,0,40367,0,0,0,639,0,0,0,0,0,13,9424,0,0,0,0,0,0,0,0,0,0,395,0,27,0,0,0,12042,0,177,0,0,286,0,0,0,0,0,38,18,0,0,0,0,0,0,0,5624,4636,0,403,60938,0,0,0,0,0,0,0,0,0,0,0,0,131,284,16,24271,107,46,0,0,0,0,161,20,0,0,0,0,83,348,0,0,0,1252,36,34365,1684,0,0,0,0,11895,0
"SRR18691577",116192,0,318,34271,0,0,0,19293,20,337,67,0,0,2415,41287,97,0,0,0,150,0,23,0,0,0,0,21915,0,0,0,0,41,0,16,44,0,0,184,0,0,19238,0,0,0,155,43,0,0,0,0,97,5641,0,0,0,0,0,0,0,0,0,0,181,0,0,0,0,0,7030,0,55,0,0,265,0,0,0,0,0,67,60,0,0,0,0,0,0,0,3822,2415,9,268,39754,0,0,0,0,0,38,0,0,0,0,0,0,0,122,0,12267,0,44,0,0,0,0,0,0,0,0,0,0,3,117,0,0,0,779,45,23093,1229,0,0,0,0,6675,0
"SRR18691579",171701,0,4,29,0,0,0,0,4,13,0,0,0,0,63,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,171504,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,39,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,62,0,60,0,0,0,0,0,0,0
"SRR18691580",199411,0,1614,37988,0,49,0,2595,217,111,0,0,0,16863,26506,0,0,794,0,31,0,0,0,0,0,0,12845,0,0,0,0,42117,0,0,0,0,0,130,0,0,2419,31,0,0,426,0,65,0,0,0,0,4971,0,0,0,0,0,0,0,0,0,0,104,0,0,0,0,0,44646,0,176,0,0,0,0,0,0,0,0,0,248,0,0,0,0,0,0,0,3198,16863,0,14757,21438,0,0,0,0,0,0,0,0,0,0,0,0,98,437,0,26063,0,123,0,0,0,0,0,81,0,0,0,0,0,48,0,0,0,79,39,4732,9294,0,5202,0,0,324,0
"SRR18691581",90145,0,335,16366,0,0,0,906,0,68,0,0,0,6394,11821,61,0,0,0,95,0,0,0,0,0,0,5620,0,0,0,0,20839,0,0,0,0,0,241,0,0,741,0,0,0,32,0,0,0,0,0,61,2439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21868,0,165,0,0,14,0,0,0,0,0,0,143,0,0,0,0,0,0,0,1784,6394,0,6496,10812,0,0,0,30,0,0,0,0,0,0,0,0,0,77,0,10677,0,198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,2016,4894,0,2024,0,0,353,0
"SRR18691582",206035,0,20,47,0,4,0,14,0,13,0,0,7,0,410,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,9,0,0,0,0,0,0,14,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,205235,0,7,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,402,0,0,0,0,0,0,0,0,0,0,0,0,8,21,0,21,0,0,0,0,0,0,0,0,4,0,0,0,10,216,0,0,0,255,28,285,0,0,0,0,0,0,0
"SRR18691583",156064,0,1463,671,0,0,0,54,0,11,8429,0,0,298,3636,0,0,0,0,57,0,1354,0,0,0,0,210,0,0,0,0,0,0,124,0,0,0,0,0,0,0,0,0,0,69,0,0,0,0,0,0,126,0,0,0,516,0,0,0,0,0,0,0,0,0,0,0,0,132514,0,54,0,0,14,0,0,0,0,0,4307,0,0,0,0,0,0,0,0,0,298,0,24,3636,0,0,0,0,0,0,0,0,0,0,400,0,0,67,0,45,0,0,0,0,0,4122,0,0,1565,0,0,0,298,4359,0,0,0,72248,48,2194,0,0,0,0,0,43,71
"SRR18691584",58481,0,3025,4151,0,0,240,752,273,2983,538,0,226,0,2168,637,0,815,0,417,0,0,0,278,123,0,0,0,487,0,0,1610,0,0,404,0,0,0,0,35,700,0,0,0,104,356,88,16,0,0,140,182,0,124,0,92,0,240,226,0,0,0,0,0,0,0,0,0,40937,0,52,0,0,172,0,0,0,0,0,0,0,0,0,0,0,390,0,0,0,0,101,29,715,0,0,0,0,0,0,0,0,0,0,7,0,0,1318,0,1409,84,447,0,0,0,538,0,108,365,0,0,74,0,30,0,0,0,12293,0,101,0,0,122,0,0,137,7
"SRR18691585",13218,0,965,1029,0,0,0,199,0,712,3,0,139,0,698,232,0,0,0,87,0,0,0,21,0,0,0,0,68,0,0,287,0,157,84,0,0,68,0,0,199,0,0,0,0,262,7,0,0,0,48,0,0,0,0,61,0,0,139,0,0,0,0,0,0,0,0,0,8835,0,0,107,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,251,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,373,0,172,0,0,0,3,0,361,132,0,0,0,0,0,0,0,0,2265,0,0,0,0,0,0,0,149,0
"SRR18691586",211181,0,3840,53581,0,820,0,2673,0,3369,6395,0,25,29135,90582,1445,42,0,0,208,28,130,0,0,0,20,3599,0,316,0,0,101,0,57,293,0,0,0,0,352,2671,0,0,746,4946,422,0,320,0,0,970,8762,0,0,0,87,0,0,25,0,0,0,538,0,0,33,204,56,15446,0,2,0,0,284,0,16,0,0,78,0,0,0,0,0,0,209,0,0,6812,29080,0,608,83717,0,0,0,0,55,26,0,0,0,0,0,7,0,3651,0,17041,22,307,0,0,0,6395,0,128,8555,0,60,0,86,136,0,0,0,8834,216,60794,0,213,602,0,0,2006,0
"SRR18691587",218422,0,152,142,0,0,0,214,0,29,3822,0,40,15,1037,0,0,5,0,0,0,1905,0,0,0,0,63,0,0,0,0,0,0,130,0,0,0,0,0,0,214,0,0,0,509,4,0,40,0,0,0,4,0,21,0,221,0,0,0,0,0,0,3,0,0,0,0,0,202979,0,0,0,0,19,0,8,0,0,0,1165,0,0,0,0,0,0,11,0,20,15,0,9,979,0,0,0,0,0,0,0,0,0,0,42,0,0,4220,0,523,0,0,0,0,0,2657,0,0,61,0,0,0,21,1617,0,0,0,108072,16,637,0,3,0,0,0,14,42
"SRR18691588",183273,0,14163,77253,0,320,0,26239,187,461,0,117,9786,21090,18372,564,0,814,0,480,155,0,0,0,118,0,11227,0,0,57,0,92,0,0,0,178,0,1205,0,0,23392,0,0,142,3746,0,88,56,3042,0,246,15059,0,1629,0,0,0,0,0,0,0,0,65,0,97,0,161,0,245,0,2847,0,0,30,0,310,0,0,269,0,0,0,0,0,0,0,546,0,24990,21090,0,8160,16110,0,0,0,0,0,0,0,0,0,0,0,266,247,4493,0,20592,131,43,0,0,0,0,429,0,2092,0,497,0,31,444,0,0,0,78,0,4710,499,488,2954,0,0,5620,0
"SRR18691590",54580,0,3217,23752,0,169,0,8913,43,84,0,0,2267,6252,5200,28,0,0,0,455,0,0,0,0,0,0,4816,0,0,138,0,0,0,0,0,0,0,456,0,0,7825,0,0,0,941,0,0,0,483,0,28,5231,0,762,0,0,0,0,0,0,0,0,84,0,43,89,0,0,65,0,1088,0,0,0,0,108,0,0,83,0,0,0,0,0,0,0,387,0,6388,6252,0,2704,5087,0,0,0,0,0,0,0,0,0,19,0,0,0,1085,0,5973,0,0,0,0,0,0,0,0,291,0,0,0,0,143,0,0,0,0,0,1605,128,62,621,0,0,2148,0
"SRR18691591",227741,0,5,610,0,493,0,370,0,52,0,0,0,7,191,0,0,0,0,0,0,4,0,0,0,0,269,0,0,0,0,0,0,0,0,82,0,11,0,0,367,0,0,0,86,0,0,0,24,0,0,117,0,79,0,0,0,0,0,29,12,0,27,0,0,0,0,0,214644,0,3,0,0,3,0,0,0,9,0,0,0,0,0,5,0,0,0,0,120,7,0,12,186,0,0,0,0,0,0,0,0,0,0,13,0,0,207,0,39,0,0,0,0,0,0,0,0,0,7,0,0,0,3967,31693,0,0,121235,8,67,0,14,0,0,0,41,0
"SRR18691592",182686,0,5,737,0,56,0,132,0,14,0,0,0,4,556,0,0,0,0,0,0,0,0,0,0,0,278,0,0,0,0,0,0,0,0,33,0,44,0,0,132,0,0,0,242,0,0,0,105,0,0,97,0,113,0,0,0,0,0,0,26,0,0,0,0,0,0,0,180188,0,0,0,0,6,0,18,0,0,0,0,0,0,9,0,0,0,0,0,175,4,0,0,553,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,29,0,0,0,0,0,0,10,0,0,0,0,0,0,42,69247,0,0,216,10,49,10,171,0,0,0,253,0
"SRR18691651",215995,0,11489,652,0,144,464,416,16,233,0,84,11162,17,282,32,0,6,59,320,0,6,0,0,24,0,152,0,0,0,0,0,0,7669,30,0,0,0,32,0,369,0,0,0,14,0,47,25,0,0,32,92,0,574,0,17551,0,464,10571,0,0,0,0,0,16,31,0,0,680,7,47,205,0,45,16,0,0,0,0,0,0,84,0,0,0,0,0,0,89,17,0,0,220,0,0,0,0,0,0,41,0,0,0,0,0,0,20190,0,153951,0,0,0,0,0,0,0,0,539,0,0,0,9,73,0,0,0,83,15,0,0,0,0,205,0,0,0
"SRR18691652",209819,0,93,998,0,10,0,68,0,475,0,0,0,0,692,37,0,0,0,0,0,0,0,0,0,0,426,0,0,0,0,6,0,175366,16,0,0,0,0,0,68,0,0,0,0,0,0,0,0,0,37,60,0,0,0,0,0,0,0,0,0,0,418,0,0,0,0,0,757,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,686,0,0,0,0,0,10,0,0,0,0,0,0,0,490,0,27935,0,0,0,0,0,0,0,0,61,0,0,0,0,159,0,0,0,246,27,229,0,0,0,0,0,5,0
"SRR18691653",235290,0,147,22,0,23,0,120,0,22,0,20,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,194840,0,0,0,0,0,0,120,0,0,0,0,0,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,228,0,0,0,0,11,23,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,29,0,0,0,27,0,0,0,0,0,0,0,0,59,25513,0,13833,0,0,0,0,0,0,0,0,0,0,0,0,7,66,0,0,0,87,0,0,0,0,0,0,0,0,0
"SRR18691654",143252,2,652,416,0,0,0,789,0,9,0,0,0,0,112,97,0,0,0,0,0,0,0,0,0,0,134,0,0,0,0,0,0,8260,0,0,0,0,0,0,789,0,0,0,0,0,0,0,0,0,97,176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2668,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107,0,0,0,0,0,0,0,0,0,0,0,0,88,12005,180,117288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SRR18691655",248692,0,265,342,0,0,0,74,38,127,0,0,0,0,319,0,0,0,0,0,0,0,0,0,0,0,126,0,0,0,0,0,0,221284,0,0,0,0,0,0,74,0,0,0,9,0,30,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,45,0,38,0,0,0,313,0,0,0,0,112,0,4,0,6,0,0,0,0,0,0,0,0,7,0,22,0,0,0,319,0,0,0,0,0,0,0,0,0,0,428,0,0,1119,7,23361,0,0,0,0,0,0,4,0,0,0,0,0,9,291,0,0,0,106,41,0,0,0,0,0,0,27,200
"SRR18691656",277628,0,614,28740,40,190,0,4382,45,2834,0,0,240,738,9073,2136,0,31,0,1266,3,7,295,75,0,6,6503,40,147,15,0,1081,0,209,406,0,0,467,0,190,3994,0,0,12,2155,253,0,16,378,0,1116,6302,77,7,33,41476,0,0,240,0,348,0,163,16,0,0,120,49,2873,0,388,0,0,14,0,23,137,31,230,0,0,0,0,0,0,173,0,123,6734,639,0,756,7741,0,0,0,0,11,104,0,0,0,0,0,0,0,27,0,13441,325,88,0,0,17,0,385,0,33,0,0,7,11,168336,0,0,0,69,12,147,1428,4186,0,0,0,269,0
"SRR18691657",180378,0,50,1428,0,32,0,165,6,511,0,0,0,24,828,514,0,5,0,41,0,0,3,12,0,6,50,7,0,0,0,104,0,22,29,0,0,17,0,0,153,0,0,0,26,35,0,0,31,0,439,125,0,0,2,0,0,0,0,0,28,0,0,7,6,8,52,18,177379,0,12,0,0,13,0,0,0,0,0,0,0,0,0,0,0,12,0,0,91,0,0,0,99,0,0,0,0,10,49,0,0,0,0,20,0,0,23,0,6,26,8,0,0,0,0,0,0,0,0,0,0,8,95,0,0,0,241,10,0,0,34,0,0,0,9,0
"SRR18691658",186299,0,3273,88254,0,3501,0,22154,49,284,0,0,0,3722,30442,0,0,2495,0,11771,0,0,0,0,58,855,37350,299,0,52,0,0,0,0,50,186,0,2018,0,0,18425,0,0,0,2953,0,0,114,3345,0,0,16426,0,0,0,0,0,0,0,0,1842,0,91,147,0,0,0,0,4407,0,3729,0,0,26,0,255,280,116,509,0,0,0,0,0,0,0,0,388,21255,3722,0,5962,29557,0,0,0,0,0,0,0,0,0,47,0,0,0,115,0,4816,0,417,0,0,104,0,2410,0,0,0,0,98,12,0,0,0,0,70,38,845,4081,13157,0,0,0,3403,0
"SRR18691660",88602,0,1246,38747,0,1551,0,12563,161,104,0,0,0,1516,14884,0,0,272,0,6630,0,0,0,0,0,238,16664,27,0,0,0,0,0,0,0,61,0,589,0,0,9784,0,0,0,1387,0,0,0,1947,0,0,6083,0,0,0,0,0,0,0,0,1178,0,0,0,0,0,0,0,2909,0,2779,0,0,0,0,0,0,104,224,0,0,0,0,0,0,0,0,215,9492,1516,0,3534,14493,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,2249,0,520,0,0,90,0,967,0,0,0,0,0,0,7,0,0,0,9,0,125,3252,5467,0,0,0,2011,0
"SRR18691661",203094,0,597,6931,0,4579,0,28950,10,78,467,0,0,23,448,26,13,0,0,500,59,0,103,0,0,356,1933,0,0,0,0,20,0,6,0,2214,0,31,0,0,28878,0,0,21,302,0,9,0,398,1248,3,666,0,647,107,0,123,0,0,0,2888,0,0,0,0,437,0,0,146852,13,72,0,0,25,55,10,17,0,87,0,10,0,0,566,0,14,0,0,600,23,0,333,412,0,0,0,0,0,6,0,0,0,0,11,0,0,7787,0,11,0,0,0,0,125,467,51,0,0,0,0,0,6,65,0,0,0,101,15,35,61,59,0,0,0,101,11
"SRR18691662",202892,0,145,1576,0,1082,5,5203,0,0,95,0,0,0,263,0,0,12,0,153,0,0,0,0,0,0,287,0,0,0,8,0,0,0,0,562,0,27,0,0,5074,0,0,0,48,0,4,0,93,120,0,175,0,0,45,0,7,5,0,0,620,0,0,0,0,0,0,0,188934,0,129,12,0,68,47,0,0,0,72,0,12,0,0,46,0,0,0,0,177,0,0,77,257,0,0,0,0,0,0,11,0,0,0,0,0,4,1000,0,0,0,0,0,0,50,95,10,0,0,0,0,0,13,44,0,0,0,143,127,35,0,20,0,0,0,39,0
"SRR18691664",129978,0,1470,497,0,0,0,190,362,245,0,81,0,44,5244,83,0,659,0,0,0,0,0,232,0,255,0,0,0,0,0,468,0,0,0,0,0,0,0,0,190,0,0,0,584,0,128,0,0,0,83,88,0,0,0,0,0,0,0,0,0,0,0,0,147,0,0,0,70,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,44,0,316,5143,0,0,0,0,0,0,0,0,0,0,159,0,0,280,0,152,0,0,0,0,0,0,0,0,0,0,0,0,32840,85541,0,0,0,35,0,914,0,19,0,0,0,60,159
"SRR18691665",38874,0,332,144,0,0,0,75,48,22,0,0,0,0,1109,0,0,87,0,0,0,0,26,0,0,276,0,0,0,0,0,40,0,0,0,0,0,0,0,0,75,0,0,0,0,0,61,0,0,0,0,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0,109,1109,0,0,0,0,0,0,0,0,0,0,0,0,0,414,0,0,0,0,0,0,0,0,79,0,0,0,0,0,9228,26619,0,0,0,46,0,229,0,0,0,0,0,0,0
"SRR18691666",198662,0,4328,5705,2717,85,0,1285,0,140,0,13,0,60,588,780,0,0,0,0,0,0,0,0,0,0,891,0,11,0,212,14,0,1292,23,0,0,0,0,0,1269,0,0,0,43,14,0,1172,0,0,32,457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,356,0,16,0,0,33,0,0,0,0,0,0,0,0,0,0,0,4,0,0,338,60,0,0,560,0,0,0,0,0,44,0,0,0,0,0,0,0,500,0,113,15,0,0,0,0,0,0,0,13,0,0,0,68372,83599,0,0,0,128,0,84,0,0,0,0,0,0,0
"SRR18691667",172768,0,207,4294,0,0,0,581,30,255,0,37,0,20,839,321,0,0,0,43,0,0,48,0,0,0,1531,0,0,0,0,77,0,0,42,0,0,0,0,0,342,0,0,0,324,17,0,0,0,0,116,1370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139,0,239,0,0,15,0,0,0,0,0,0,15,0,0,0,0,51,0,0,752,20,0,0,839,0,0,0,0,0,0,0,0,14,0,0,0,0,556,0,20,0,0,0,0,0,0,65,0,0,0,0,0,51818,112013,0,0,0,53,0,178,0,0,0,0,0,55,0
"SRR18691668",147914,0,1281,1844,0,0,0,432,0,8,0,0,55,233,360,0,0,0,0,0,0,0,0,0,0,520,1337,0,0,0,0,0,154,0,0,0,0,0,0,0,306,0,0,0,0,0,0,0,0,0,0,266,0,0,0,8502,0,0,55,0,0,0,0,0,0,0,0,0,130,0,126,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,233,0,0,360,0,0,0,0,0,0,0,0,0,46,0,0,583,1101,0,52839,0,0,0,0,0,0,0,205,21,0,0,0,330,79795,0,0,0,42,6,43,0,0,0,116,0,0,0
"SRR18691669",194752,0,72,268,0,4,0,271,5,14,0,0,0,42,128,0,0,0,0,0,0,0,0,0,0,0,208,0,0,0,0,0,16,0,0,0,0,0,0,0,222,0,0,0,53,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,154,39,49,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,42,0,0,128,0,0,0,0,0,0,0,0,0,0,12,0,0,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34834,153498,0,0,0,52,0,54,0,0,0,0,0,31,0
"SRR18691670",163033,0,11209,7227,149,1531,123,127436,581,7,0,73,0,323,4096,0,0,7647,0,232,0,0,0,0,0,500,1205,0,0,0,0,0,0,6,0,1159,0,155,0,0,126992,0,0,83,431,0,90,0,159,0,0,2543,0,0,0,24,0,123,0,0,77,0,0,0,581,0,0,0,234,0,444,21,0,119,289,178,0,0,0,0,0,24,0,0,0,0,0,0,2303,226,0,235,4089,0,0,0,0,0,0,0,0,0,0,0,0,0,5455,197,1744,0,0,0,0,0,0,0,5,0,0,13,0,7,66,0,0,0,59,19,0,0,1477,0,0,0,2446,0
"SRR18691671",32939,0,153,1508,0,410,0,27730,0,0,0,0,0,0,922,0,0,55,0,0,0,0,0,0,0,118,392,0,0,0,0,11,0,0,0,410,0,0,0,0,27652,0,0,0,96,0,0,0,44,0,0,440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,55,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,560,0,0,70,922,0,0,0,0,0,0,0,0,0,0,0,0,0,1333,0,461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,452,0,0,0,365,0
"SRR18691672",154487,0,2709,52440,0,957,0,43517,1790,179,0,0,0,1805,13667,249,0,352,0,146,159,0,0,130,36,4281,9299,0,0,97,0,328,0,76,0,363,0,10,0,0,42022,0,0,551,1306,0,0,0,475,0,102,25075,0,0,428,0,0,0,0,0,754,0,0,0,1422,43,0,0,52,0,1495,0,0,0,0,0,0,0,32,0,39,0,0,0,0,168,0,24,12575,1805,0,2395,12814,0,0,0,0,0,0,0,0,0,0,0,0,77,1248,0,29003,0,0,0,0,578,0,0,0,117,0,56,0,0,23,0,0,0,25,0,0,1344,2884,0,0,0,7922,0
"SRR18691673",148066,0,1072,19527,0,480,0,57647,7,3,0,0,0,185,2605,0,0,636,0,128,445,62,0,0,0,1329,5101,0,0,0,0,0,0,0,0,318,0,0,0,0,57639,0,0,162,2020,0,0,254,114,0,0,5219,0,0,0,0,0,0,0,0,942,0,0,0,0,0,0,0,56318,0,8,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7588,185,0,294,2605,0,0,0,0,0,0,0,0,0,0,0,0,43,418,0,2193,0,0,0,0,25,0,77,0,173,0,0,0,0,0,0,0,0,25,6,0,371,0,0,0,0,2050,0
"SRR18691675",46433,0,289,6731,0,0,0,17300,176,24,0,0,0,25,391,0,0,0,0,45,80,76,0,0,0,429,2123,0,0,0,0,0,0,0,15,0,0,0,0,0,17300,0,0,0,621,0,0,52,0,0,0,1771,0,0,67,0,0,0,0,0,424,0,0,0,0,0,0,0,17916,0,0,0,0,4,0,0,0,0,90,0,0,0,0,0,0,0,0,0,2035,25,0,0,391,0,0,0,0,0,0,0,0,0,0,0,0,0,123,0,1006,0,0,9,0,45,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,320,0
"SRR18691676",22064,0,867,5341,0,160,0,4928,40,309,0,0,0,39,267,0,0,580,0,278,58,138,0,213,0,0,1531,0,0,0,0,68,0,0,15,160,0,0,0,19,4928,0,0,0,0,0,0,0,0,95,0,1415,0,0,0,0,0,0,0,0,846,0,0,0,0,0,0,0,70,0,0,58,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1068,39,0,48,267,0,0,0,0,0,0,0,0,0,0,0,0,0,111,62,8047,0,0,0,0,30,0,189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122,0,0,0,141,0
"SRR18691677",14346,0,195,2756,0,214,0,2312,0,55,0,0,0,113,385,209,0,0,0,0,0,0,0,0,0,0,588,0,0,0,0,35,0,0,0,174,0,0,0,0,2312,0,0,0,65,0,0,0,0,122,209,1080,0,0,0,0,0,0,0,0,279,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,432,113,0,72,385,0,0,0,0,0,0,0,0,0,0,0,0,0,264,0,5278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,270,0,0,0,115,0
